start	end	text
1871720	1877320	joder, aquí está, mire, 61,979.
1877320	1881400	Y punto más bajo, 52,000 dólares.
1881400	1882760	O sea que ya lo abrí, pues.
1882800	1891480	Si usted quiere agarrar un mejor precio, 61,900 y está en 61,143.
1891480	1892880	Usted decide si abrirlo o no.
1895440	1898600	Dice, yo nomás le gané 8 dólares a CHZ.
1898600	1902920	Marco Hernández, sí, pero son 8 dólares que no te regala nadie.
1902920	1906600	Y teniendo en cuenta que no hiciste nada, o sea,
1906600	1911080	más que agarrar esto y abrirlo, pues.
1911080	1913440	Bueno, yo no sé en los países de ustedes, ¿no?
1913440	1917560	Pero, por ejemplo, aquí en mi país hay gente que con 10 dólares
1917560	1920360	diarios vive.
1920360	1921680	O sea, pobremente, ¿no?
1921680	1924720	Digamos, no comen carne o pollo todos los días,
1924720	1928520	pero no les hace falta la comidita y un tecito.
1928520	1931120	Y allí van 10 dólares diarios, ahí van, ahí van.
1931120	1934240	Y los que ya son de clase media, 20 dólares diarios,
1934240	1938880	25 dólares diarios, y allí van viviendo tranquilitos.
1938920	1944560	Ya los que ganamos, digamos, 100 dólares diarios o 50 dólares
1944560	1948640	diarios es gente de clase alta.
1948640	1952920	No estamos hablando de gente de más arriba, ¿no?
1952920	1955360	Si no de la clase trabajadora, pues.
1955360	1958080	Bien, siguiente pregunta.
1958080	1960960	Repaso, ¿cómo identificar las ondas?
1960960	1963720	Francis, vamos, ¿cómo no?
1963720	1966360	Miren, amigos, las ondas, vamos a irnos,
1966360	1969320	quiero ver si recuerdo bien, al semanal.
1969320	1971680	Las ondas son fáciles de identificar,
1971680	1974640	pero la que más cuesta es esta que está aquí.
1974640	1976920	Yo esto ya lo expliqué bien cuando estuve con ustedes,
1976920	1979880	sin embargo, cuando nosotros estábamos en esta zona,
1979880	1983840	yo ya había dejado una flecha alcista a la media para seguir
1983840	1985240	cayendo.
1985240	1989320	Como el precio no cayó y lo que hizo fue hacer un lateral por
1989320	1994000	la parte alta, justo por aquí yo puse una flecha alcista.
1994000	1995560	Nosotros lo vimos en vivo.
1995560	1997440	Es decir, así.
1997440	2000320	Entonces, básicamente, cuando nosotros hacemos esto,
2000320	2006680	estamos diciendo que el rompe y apoya es una onda 0, 1, 2.
2006680	2008360	Ese es un rompe y apoya.
2008360	2015160	Las ondas, esta es 1, 2 hasta aquí.
2015160	2020000	Y de allí, el desarrollo de la onda 3 que, uy, dame ver.
2020000	2021360	Ponerlo por aquí.
2021360	2023520	Onda 4, que más o menos va a ir hasta allí,
2023520	2025960	y la onda 5 que va hasta 100.
2025960	2027560	Yo lo calculé así, ¿no?
2027560	2033840	Hasta los 100 en tiempo tiene que ser un poco más así.
2033840	2034840	Por aquí así.
2034840	2036800	Uy, 150,000, no, tampoco.
2036800	2038800	Por ahí 130,000, digamos.
2038800	2040840	Más o menos así.
2040840	2042840	Aunque creo que no logra llegar, ¿verdad?
2042840	2045320	Porque la onda 3 ya finalizó.
2045320	2047520	Por aquí sería 120,000, dejémoslo.
2051240	2052480	Así.
2052480	2056360	La onda 1, esta que está aquí, es bastante difícil de
2056360	2060880	reconocer porque este es un rebote al sistema media para
2060880	2062600	seguir cayendo.
2062600	2066080	Pero al ver nosotros que no cae y lateraliza,
2066080	2069600	esta sería la onda 2 y a partir de aquí dejamos el desarrollo
2069600	2071000	de una onda 3.
2071000	2075180	Después de que rompe el máximo anterior, como aquí,
2075180	2078600	por ejemplo, nosotros determinamos que este pedazo
2078600	2080800	que está aquí se llama duda.
2080800	2084960	Se acuerdan que esto también está en mi,
2084960	2088960	en esta cosa de aquí de trading view.
2088960	2092880	Aquí lo trabajamos también con los demás en YouTube.
2092880	2095200	Esta cosa se llama duda.
2095200	2098320	Te hacen dudar que va a seguir subiendo y después al final de
2098320	2099880	la onda 3.
2099880	2103040	En este momento nosotros vamos a ir a buscar la onda 4.
2103040	2106800	La onda 4 debería de llegar a los 52,000 dólares.
2106800	2109800	Y en el peor de los casos, hasta los 42,
2109800	2112680	pero ya ahí estamos hablando que corremos riesgo de perder la
2112680	2117000	tendencia al Sista en un semanal y si la perdemos,
2117000	2120920	pues nos vamos a 3,000 dólares nuevamente o a 5,000.
2120920	2123960	Entonces, no espero que la tendencia cambie en un gráfico
2123960	2128800	semanal, por lo tanto, ¿cómo identificarlas así?
2128800	2133320	El rompe y apoya es onda 0, 1, 2.
2133320	2135800	El 2 es el apoya.
2135800	2139560	A partir de aquí nosotros no tenemos por qué andar preguntando
2139560	2141200	si esto va a subir o bajar.
2141200	2143920	Aquí se le pone la flecha para arriba y se acabó.
2143920	2145680	Después de que rompe el máximo anterior,
2145680	2149480	aquí viene una zona de duda y luego final de onda 3.
2149480	2152600	Luego vamos a la onda 4, que es esto que te estaba mostrando.
2152600	2153360	Disculpa.
2153360	2155160	Aquí, mira, vamos a ver.
2158040	2160560	Quiero ver, quiero ver, quiero ver.
2160560	2162280	Recuerden que este es un repaso.
2162280	2165240	No, pero aquí ya había subido.
2165240	2166360	Aquí está.
2166360	2169120	¿Ve?
2169120	2170880	Y este es público también, ¿ve?
2170880	2172800	Ve.
2172800	2174920	O sea, yo no los puedo editar ni eliminar.
2174920	2179600	Pero en su momento, la onda 1, 0, 1 es esta.
2179600	2183280	Y yo siempre digo, este es un rebote el cista en la media para
2183280	2184640	seguir cayendo.
2184640	2189720	A no ser que el precio se detenga en la media móvil de 55
2189720	2193120	periodos, haga un ABC, porque allí las medias móviles se
2193120	2194200	estrechan entre sí.
2194200	2195360	Ya la viste, ¿verdad?
2195360	2196560	Se estrechan entre sí.
2196560	2200720	Entonces, antes de un cambio de tendencia de bajista al cista,
2200720	2202680	pasa eso que ves en pantalla.
2202680	2205440	Cuando estamos nosotros aquí, no tenemos que tener duda en
2205440	2208080	ponerle una sola flecha para arriba.
2208080	2210080	Obviamente, a nivel operativo, sí,
2210080	2214200	también hay que ponerle un stop si no fuera un gráfico
2214200	2216480	semanal y no fuese Bitcoin.
2216480	2220240	En el caso de Bitcoin, pues la flecha salió perfectamente bien.
2220240	2224240	Después, cuando estábamos aquí, yo les comentaba que esa era una
2224240	2226320	zona de duda.
2226400	2227920	Aquí está aquí el siguiente análisis.
2227920	2230520	Este sí es privado, pero lo trabajé igual en YouTube con
2230520	2231840	todo mundo.
2231840	2233000	Ve, zona de duda.
2233000	2236320	Al darle play, efectivamente ves cómo el precio se detiene ahí
2236320	2239640	y luego sigue subiendo a buscar el final de la onda 3.
2239640	2243720	Y el desarrollo que llevamos hoy es esta onda 4 que está
2243720	2250400	tirada a los 43,643, teniendo en cuenta que ese análisis viene
2250400	2256280	desde, o sea, desde el 30 de noviembre del 2023.
2256280	2259440	Y el anterior, que es el, este que está aquí,
2259440	2264440	viene desde octubre del 2023.
2264440	2266160	Sí.
2266160	2267160	Bien, siguiente pregunta.
2271560	2272720	Exacto.
2272720	2274200	Exacto, Andrés.
2274200	2277920	Dice, BTC está en la parte alta de onda 3 del semanal.
2277920	2278520	Correcto.
2278520	2280240	Que es lo que acabo de mostrar.
2280320	2286400	Pero la Salcoin en rompe y apoya en un semanal.
2286400	2287120	Me validás.
2287120	2288240	Es correcto.
2288240	2293400	Por eso tengan cuidado con las Salcoins porque un rompe y
2293400	2297240	apoya en un gráfico semanal en las Salcoins no te ha cambiado
2297240	2299640	la tendencia de bajista al cista.
2299640	2302800	Ellas necesitan tiempo para poder hacer ese lateral.
2302800	2304120	Quiero ver.
2304120	2307240	Dame un ejemplo que ya lo he hecho.
2307240	2309360	Creo que te lo voy a poner.
2309360	2310400	Yo creo que ya lo hizo.
2314440	2317600	Creo que lo tiene hecho.
2317600	2320320	Creo que DOT ha hecho eso.
2320320	2323080	Yo tengo DOT, ¿de acuerdo?
2323080	2324480	Les digo para que sepa.
2324480	2327520	No, no, no, no me escondo, no.
2327520	2329320	Ahí está, mira.
2329320	2330280	Ve.
2330280	2333960	Puede ser que aquí en este caso, digamos,
2333960	2336000	esta sería la onda 1.
2336000	2339040	Entonces, este sería un ABC y a partir de aquí no hay que
2339040	2342680	tener duda de dejarle una flecha para arriba como lo
2342680	2343920	vieron en Bitcoin.
2343920	2347560	Sin embargo, pues sí, sí, sí.
2347560	2351840	Miren, si comenzamos una guerra nuclear va a ser un huevo para
2351840	2353000	todos.
2353000	2354720	O sea, aquí no se trata.
2354720	2355680	Yo estoy en Latinoamérica.
2355680	2359520	Bueno, ustedes saben que yo soy del Salvador.
2359520	2363040	Y por supuesto, si en algún momento usted viene al Salvador
2363040	2367680	con ideas de montar empresa o algo y tiene desconfianza por
2367680	2370520	alguna razón, yo aquí estoy.
2370520	2377440	Es decir, yo tengo un par de empresas, de sociedades.
2377440	2380520	Soy accionista en un par también.
2380520	2384360	Y si tiene una buena idea de negocio,
2384360	2389080	yo puedo ser inversionista y también apoyarle en lo que
2389080	2389840	pueda.
2389840	2393280	Abogados, contadoría, auditoría.
2393280	2395760	No soy yo abogado ni contador, no, ni auditor.
2395800	2399400	Sino que tengo el número correcto para que monte toda la
2399400	2400160	empresa.
2400160	2404480	Solo digo, porque hay gente que, por ejemplo, quiere venir a
2404480	2408040	invertir en el Salvador, pues no conoce a nadie de confianza.
2408040	2409800	Y yo sí soy capaz de poner mi cara.
2409800	2412320	Yo voy al aeropuerto y yo lo recojo.
2412320	2414320	O sea, yo esta que está aquí.
2414320	2418360	Yo voy, yo me parqueo y usted me mira y dice, pues,
2418360	2420960	no estaba bromeando este hombre.
2420960	2422000	Yo no soy de bromas.
2422000	2425280	En cuestiones de inversiones no.
2425280	2433480	Ya como amigos y ya, bueno, los demás que estuvimos allí en
2433480	2436640	este, en vez de Edgar, no sé si estará aquí o no, quizás no.
2436640	2441360	Pero ya allí me conocieron más como persona que como youtuber
2441360	2445560	o o sea, ya más como de persona a persona, pues.
2445560	2446760	No sé si me entienden.
2446760	2453680	No como aquí que ustedes ven a alguien así de lejitos.
2453840	2456680	Dice, ¿cuánto porcentaje de impuesto se paga Ayat y Jaime?
2456680	2460040	Bueno, Molly, mira, te explico.
2460040	2464720	Esa es la alarma que me indica a mí que estoy pronto a iniciar,
2464720	2468160	estoy a una hora de iniciar el streaming en vivo.
2468160	2471240	Digo, obviamente todos los streamings son en vivo, pues,
2471240	2475600	pero el normal, no el que hago con Medio Mundo.
2475600	2479600	Vamos a ver, Molly, la cuestión aquí en el Salvador funciona
2479600	2480120	así.
2480120	2486680	El presidente ha tenido a bien y ha sido una cosa maravillosa que
2486680	2490600	a ustedes, por ejemplo, que son inversionistas extranjeros,
2490600	2493880	si ustedes mueven su capital al Salvador,
2493880	2496640	ustedes pagan 0 por ciento de impuestos.
2496640	2500320	O sea, la empresa pagaría 0 por ciento de impuestos.
2500320	2502680	Esa es una gran ventaja.
2502680	2505880	Tremenda ventaja, ¿de acuerdo?
2506280	2510320	Es algo como creo que hay otros países que tienen eso.
2510320	2513280	Pero aparte de eso, el presidente ha puesto otros
2513280	2517720	incentivos fiscales para, obviamente,
2517720	2521800	para generar empleo en el Salvador.
2521800	2526040	Hay mucha gente desempleada y es necesario porque no todos
2526040	2530360	nacimos para buscar el dinero, buscar el dinero, no, no.
2530360	2534560	Necesitamos gente trabajadora y hay gente aquí trabajadora,
2534560	2538760	pero no hay suficientes empresas para contratar a esas personas.
2538760	2541080	Y son personas capacitadas, hombre.
2541080	2544360	Entonces, me imagino que el presidente lo que quiere es dar
2544360	2547000	esos incentivos para traer inversión extranjera,
2547000	2549920	para traer empresa extranjera.
2549920	2551560	Hayan que no paguen impuestos, no importa,
2551560	2554320	pero la gente está contenta, hombre, que tiene trabajo,
2554320	2558000	que lleva el pan a la casa a sus hijos, ¿de acuerdo?
2558000	2559280	Eso es lo importante.
2559280	2563480	Entonces, yo honestamente no sé si les estará yendo bien o mal
2563560	2566040	porque no tengo mucha relación con ellos.
2566040	2568440	Conozco, conoceré a un par de personas,
2568440	2570960	pero yo estoy aquí en el Salvador.
2570960	2574680	Si usted tiene una buena idea de negocio que aplique dentro de
2574680	2579240	los incentivos, yo puedo ser accionista y también tengo gente
2579240	2584480	y conozco gente aquí que yo soy informático y conozco gente
2584480	2589080	certificada en Cisco y todo lo demás.
2589080	2592200	A nivel de inversiones, pues, es que yo le meto a las
2592200	2597160	inversiones físicas y en Bitcoin, en Oro y en donde sea,
2597160	2599640	en inmobiliarios también.
2599640	2602600	Yo estoy ahí y eso es parte de lo que ustedes tienen que
2602600	2605160	aprender, no tengan todo en digital.
2605160	2608880	En mi caso, por ejemplo, yo tengo un par de rentas,
2608880	2613680	tengo como tres, desde Airbnb, que son propiedades que están
2613680	2617640	a nombre de mi sociedad, no a título personal,
2617640	2621280	sino a nombre de una sociedad y tengo la persona que es el
2621280	2623160	administrador que se encarga de todo.
2623160	2625920	Yo no hago nada.
2625920	2627080	Se entiende bien la idea.
2627080	2631480	Yo soy huevón, yo soy aragán, ¿de acuerdo?
2631480	2635160	Pero eso sí, porque se trabaja con este.
2635160	2637280	Entonces, yo le, y fíjense qué bonito,
2637280	2642240	porque el administrador me dice, mire, deme el 10%, el,
2642240	2645960	ahí se negocia, no el 10%, el 15% de lo que generen las tres
2645960	2649080	propiedades que usted tiene para Airbnb.
2649080	2653480	Hagámosle, hacemos contrato, listo, abogado aquí y ya está.
2653480	2655920	Pero él se encarga de todo, desde recibir a la gente,
2655920	2659600	entregarle la llave, se va, limpian todo, ¿y yo qué hago?
2659600	2660400	Nada.
2660400	2664680	Solo a final del mes ahí está el dinero.
2664680	2665920	Cayendo.
2665920	2667040	Y ya está.
2667040	2671040	Honestamente, los únicos que me hacían trabajar era mi
2671040	2674600	comunidad privada, eran los únicos que me hacían trabajar.
2674600	2678040	De allí nada, porque básicamente lo tengo todo
2678040	2679120	tercerizado, ¿no?
2679120	2684760	Tengo personas que se encargan de hacer el trabajo y ya.
2684760	2686800	Entonces, pero ese es un punto.
2686800	2689080	Y quiero que sepan que así como ustedes en México me
2689080	2694760	recibieron con buena onda, pues yo estoy acá también.
2694760	2698000	En caso que quieren hacer, montar empresa en El Salvador,
2698000	2699360	pues yo estoy aquí.
2699360	2701600	O sea, miedo no tenga, porque yo lo voy a traer,
2701600	2705680	lo llevo al hotel y soy capaz de irlo a dejar también.
2705720	2708960	En caso que quiera hacer algún emprendimiento o invertir en
2708960	2710880	El Salvador, pues aquí estoy yo también.
2710880	2713760	Y le pongo el abogado, el contador, el auditor,
2713760	2717720	y todo bien correcto.
2717720	2719480	Pero eso es solo para ustedes.
2719480	2721960	Esto jamás lo diría en público.
2721960	2725280	Se supone que aquí estamos los que somos.
2725280	2728760	Imagínense que se me vengan, digo esto en YouTube,
2728760	2731560	se me vienen un montón de gente que ni conozco.
2731560	2733200	No, ustedes, ¿por qué?
2733200	2733680	Pues sí.
2737360	2741040	No, a ver, sí, pero miren, sí, sí, sí.
2741040	2743560	A ver, los que estuvieron conmigo varios se tomaron fotos
2743560	2744480	conmigo.
2744480	2746720	Entonces, a mí yo tampoco soy así, ¿verdad?
2746720	2748800	O sea, si usted me dice que va a venir a invertir y no nos
2748800	2756080	conocemos, por lo menos invíteme una tacita de café primero.
2756080	2761000	Digo, porque yo tengo que andar con cuidado también.
2761000	2763280	De repente me dice alguien, no, yo ya vengo aquí, aquí estoy.
2763280	2766200	Vení a traerme y yo no sé ni quién es.
2766200	2768880	Me va, me puede joder también.
2768880	2771120	Entonces, no.
2771120	2772000	Yo le di mi correo.
2775240	2776360	Bueno, pero continuemos.
2776360	2778920	De todas maneras, ustedes saben que me pueden inscribir a
2778920	2781560	Jaime, arrobatreidenlatino.net.
2781560	2786000	No es que sea en un café.
2786000	2788200	Pues sí vos, a la primera cita quieren.
2788200	2791040	No, hombre, hay que darnos el puesto.
2791040	2792640	Miren, no, pero es en serio.
2795800	2798720	El Salvador tiene muy buenas oportunidades en este momento
2798720	2802640	para montar empresa dentro de lo que el presidente,
2802640	2806280	bueno, dentro de la ley que aprobó el presidente, ¿no?
2806280	2809040	La ley de incentivos tributarios,
2809040	2813160	muy bueno para ustedes, o sea, los que no son salvadoreños.
2813160	2815400	Yo me la paso un poquito ahí.
2815400	2820000	Ahí voy, ahí voy a como puedo declarando todo lo que se puede.
2820000	2826480	Pero los Jaime, arrobat, sí, claro, ese es el mío mole.
2826480	2830560	Pero recuerden que tiene que ser una empresa que esté dentro
2830560	2838320	de los incentivos porque yo le meto billete.
2838320	2840200	Si es un buen proyecto, yo le meto billete.
2840200	2844040	Si necesita capitalista, yo entro.
2844040	2848560	Y si necesita gente de recursos humanos,
2848560	2851680	informáticos, programadores, desarrolladores,
2851680	2856680	también conozco gente, tengo el número de la persona correcta.
2856680	2857640	Bien, pero continuemos.
2857640	2858800	Dice, muchas gracias.
2858800	2863760	Dice, pregunta, la minería en el Salvador no sirve.
2863760	2867360	Es que, perdón, yo soy salvadoreño y yo quiero mucho mi
2867360	2870880	país, pero es que el costo de la energía eléctrica no sirve
2870880	2874880	aquí.
2874880	2879000	Bueno, les iba a enseñar mi recibo de electricidad y mejor
2879000	2881880	no, porque aparece la dirección.
2881880	2884640	Pero son como 700 dólares.
2884640	2889480	Y yo, o sea, mi casa sí es un poquito grande,
2889480	2892360	pero no es una fábrica, hombre.
2892360	2894920	Y me salen casi 800 dólares.
2894920	2899960	Entonces, ya con equipos de minería está duro.
2900040	2901160	Pero continuemos.
2901160	2901660	A ver.
2905880	2907720	Aquí dice, como en el gráfico de Dow Jones,
2907720	2910760	SP500 y el NASDAQ se analiza para saber si va a afectar a
2910760	2912720	Bitcoin.
2912720	2916280	Yo digo que es mejor analizar el oro.
2916280	2918080	Yo les voy a decir algo.
2918080	2920120	Bueno, yo ya lo había dicho el día viernes.
2920120	2924120	Si el oro sigue así es porque, es que mírenlo.
2924120	2925640	No están bromeando.
2925640	2928440	Estos quieren estrenar sus juguetes,
2928440	2930800	sus juguetes nucleares.
2930800	2933640	Si el oro sigue así, no es por gusto.
2933640	2936240	Ellos tienen información que nosotros no.
2936240	2942600	Y no hay manera de que el oro suba como va sin sacar dinero
2942600	2945880	del mercado cripto y del mercado regulado.
2945880	2948040	Es decir, si quieren, veámoslo.
2948040	2949200	¿Cómo está el S&P?
2953200	2955520	Yo me acuerdo que antes lo tenía bien ortenadito esto.
2955600	2957200	Y ya luego se me ha desordenado todo.
2961080	2963160	El QQQ es este.
2963160	2963880	Ay, míralo.
2963880	2966200	Si aparece, va.
2966200	2971560	Miren, a esto, esto, tal vez no tiene short allí donde está.
2971560	2972920	Tal vez no tiene short.
2972920	2976240	Pero en la siguiente velita verde, para abajo.
2976240	2977720	Déjenme ver el otro, el S&P.
2985760	2987080	Yo tengo envidia.
2987080	2988400	¿Se acuerdan que lo compramos?
2988400	2990320	Ah, sí, con ustedes fue que lo compré.
2990320	2992960	Veámoslo, veámoslo.
2992960	2995440	Creo que lo voy a encontrar así, envidia.
2995440	2997640	En las acciones.
2997640	2998320	Sí, este es.
3001640	3003280	Ojoder, ese es un gráfico semanal.
3003280	3005440	Se ve como que.
3005440	3007680	Pero la tendencia sigue siendo el Sista.
3007680	3010480	Lo que puede hacer es algo como esto.
3010480	3012040	Pero la tendencia sigue siendo el Sista.
3012040	3018760	En el gráfico diario, yo estoy comprado 846.
3018760	3022280	Quiero ver 890 y algo compré.
3022280	3024360	Por aquí compré yo.
3024360	3031160	890 y por ahí estoy yo.
3031160	3035720	Por ese circulito que tengo ahí, por aquí estoy yo con las
3035720	3038720	acciones de envidia, aquí en este circulito.
3038720	3041560	Entonces, el patrón que tiene aquí abajo.
3042400	3043640	A mí no me afecta.
3046520	3051360	Yo no tengo, digamos, el miedo no existe en mí porque como yo
3051360	3052880	tengo acciones.
3052880	3055520	Entonces, a mí me, bueno, a no ser que esto ya le haga así.
3055520	3059160	Joder, entonces aquí en 500 dólares compro el doble.
3059160	3060880	O compro más.
3060880	3063880	Porque envidia va a seguir siendo el tata de todo el equipo
3063880	3067280	físico que se requiere para la Inteligencia Artificial.
3067280	3070640	Y la Inteligencia Artificial es el nicho que hay que estudiar.
3070640	3072440	Es el nicho que hay que trabajar.
3072440	3074600	Pero yo dudo mucho que eso pase, amigos.
3074600	3078120	Por lo menos con envidia, teniendo en cuenta que ya el
3078120	3080920	patrón está totalmente desarrollado.
3080920	3083440	Los valles rojos han sido siempre más pequeños.
3083440	3087120	La tendencia sigue siendo el Sista en el caso de envidia.
3087120	3089560	Con el SP lo voy a buscar aquí mejor.
3089560	3090800	Solo ese voy a analizar.
3090800	3092360	El SP no necesitamos más.
3100640	3103120	Aquí está.
3103120	3106120	Esta.
3106120	3109960	No, sí, sí, nos vamos todos a la esquina.
3109960	3111360	Miren, es en serio.
3111360	3117760	Esta cosa es que solo, miren, solo es de ver ese gráfico y
3117760	3118760	ya está.
3118760	3120760	Bitcoin va a hacer lo mismo.
3120760	3124560	Por eso le digo, si van a abrir un Spot Grid como este que yo
3124560	3127560	tengo a mi lado, si van a abrir un Spot Grid como este que yo
3127560	3130560	tengo a mi lado, si van a abrir un Spot Grid como este que yo
3130560	3132840	tengo aquí, yo la tengo clara.
3132840	3134400	Se los advierto.
3134400	3135440	Yo no pierdo.
3135440	3137160	Y aquí saben por qué no pierdo.
3137160	3141560	Porque si yo lo abro por 61,979, que es donde lo tengo yo,
3141560	3144280	que ni me acordaba que lo había abierto, hombre.
3144280	3146960	Pero yo vi caer el precio de Bitcoin ahí y está en zonas
3146960	3149880	para que yo pueda abrir un Spot.
3149880	3152840	Este es correcto, el Spot Infinity Grid.
3152840	3156720	Y con un punto más bajo hasta 52.
3156720	3162760	Los 52, pues no está mal.
3162760	3164000	Para mí está bien.
3164000	3167600	Si no es mucho, son solo 9,000, ve,
3167600	3170960	son 9,353 dólares que le he puesto ahí.
3170960	3173440	De hecho, creo que es todo lo de la cuenta.
3173440	3177960	¿Se acuerdan que tenía esta cuenta para hacer ejercicios?
3177960	3179200	Pues ya no hay nada.
3179200	3180840	Eso es todo lo que había, ve.
3184240	3186120	Todo está en este grid.
3186120	3188320	Y no lo voy a perder.
3188320	3195240	Es decir, soy tan cabrón que puede pasar un año esta cosa
3195240	3197920	aquí y yo no voy a perder.
3197920	3201560	Cuando lo cierre, lo voy a cerrar porque estoy ganando.
3201560	3204760	Si no, no lo cierro.
3204760	3207720	Miren, es que esto es psicología.
3207720	3211840	Esto es un 9,000 dólares, yo no lo voy a ocupar.
3211840	3215120	Y en diciembre esa cosa va a estar verde y perico.
3215120	3216920	Ahí van a ver.
3216920	3218880	Entonces sigamos.
3218880	3222920	Bien, repasos de retrocesos onda 2-4.
3222920	3226080	Francisco, ¿ya expliqué esa parte?
3226080	3234480	Francisco, la onda 4 siempre es un doble techo del máximo
3234480	3237000	anterior.
3237000	3240880	Bueno, incluso la onda 3 siempre es un doble techo
3241360	3243120	Bueno, incluyendo el Te Joden, ¿no?
3243120	3247160	Digamos, Bitcoin estaba en 69.
3247160	3248240	Voy.
3248240	3250840	Onda 4 es esto.
3250840	3252400	No nos compliquemos mucho allí.
3252400	3255480	Recuerden que esto ya lo trabajamos.
3255480	3256400	Yo lo vuelvo a explicar.
3256400	3260960	Pero, ¿por qué yo soy tan cruel en poner una flecha así con
3260960	3263000	cojones aquí?
3263000	3268200	Porque un doble techo siempre va a ser el final de una onda 3.
3268200	3271640	En la mayoría de los casos va a ser el final de una onda 3 con
3271640	3273200	una área de Te Joden.
3273200	3273720	¿Por qué?
3273720	3276240	Porque este no es el mercado regulado.
3276240	3280440	Aquí el triple techo, o el triple suelo, el doble suelo,
3280440	3282560	la pua alcista.
3282560	3286040	Todos estos patrones suelen tener trampa.
3286040	3292120	Esa parte de la trampa es la parte manipulada que existe.
3292120	3295280	Nosotros decimos, ah, hay un doble techo, entro short y pongo
3295280	3297480	mi stop en tal parte.
3297480	3300600	Justo sube ahí, que es la zona del Te Joden,
3300600	3302400	en este mercado cripto.
3302400	3303760	En el regulado no.
3303760	3305760	Entonces, por eso yo pongo esto aquí.
3305760	3307880	Porque este es el final de una onda 3.
3307880	3309360	Y no lo estoy diciendo hoy.
3309360	3314400	Es decir, es algo que ya había explicado desde aquí, ve.
3314400	3315320	¿Se acuerdan qué decir?
3315320	3317480	Ejemplo del material de apoyo, ve.
3321360	3322680	Míralo allí.
3322680	3324200	Ya estábamos llegando a la zona.
3324200	3325960	La zona de duda y aquí.
3325960	3327680	Buscando la onda 3, la onda 4.
3327680	3332000	Mirad dónde la tengo en 53,000, ve.
3332000	3336560	Y de ahí, la siguiente onda, 5 está como por 135,000.
3336560	3340960	Al darle play, ya ves cómo el precio en el desarrollo de la
3340960	3345640	4 es el máximo anterior.
3345640	3349560	Si el máximo anterior fue 69, hoy tenemos 73,000.
3349560	3350880	Creo que fue el máximo.
3350880	3355600	Esos 3,000 o 4,000 dólares del demás son Te Joden, ¿no?
3356160	3360160	El precio en onda 4 cae para joder a todos los salsistas.
3360160	3363080	Y luego, cuando caiga a 52,000 dólares, digamos,
3363080	3365800	yo adivino no soy, pero está marcado aquí en onda 4.
3368600	3372360	Sí, está en 51,850, 52,000 dólares.
3372360	3375640	Al caer ahí esa zona de los 50,000, 52,000 dólares,
3375640	3377920	lo que va a pasar es que la gente va a comenzar a abrir
3377920	3381000	shorts, a vender por miedo.
3381000	3384920	Y allí es donde viene otra vez y comienza a romper los 100,000
3384920	3386600	dólares.
3386600	3389360	El bull run es la onda 5.
3389360	3391520	Ese es el bull run.
3391520	3394040	Hasta este momento, nosotros hemos tenido un rally al
3394040	3395160	cista.
3395160	3400000	El bull run en una onda 5 es un movimiento, buen,
3400000	3402040	buen movimiento.
3402040	3403600	No va a cargar, ¿verdad?
3403600	3405520	Me voy a ir aquí al gráfico.
3405520	3407880	El bull run es este, miren.
3407880	3411400	Solo para que lo sepan identificar conmigo,
3411400	3412360	se lo voy a mostrar.
3412360	3413800	Un buen bull run es este.
3417120	3419560	En el gráfico semanal, después de que rompe el máximo
3419560	3426120	anterior, aquí, ya te digo, aquí.
3426120	3430600	Por ejemplo, por acá tuvimos en el año 2012,
3430600	3433280	hasta 2013, 2012.
3433280	3435160	OK, ahí voy a poner una línea.
3435160	3441360	2014, 12, 14, 16, por aquí, por ahí.
3441360	3445200	Miren, este movimiento al cista,
3445200	3447600	este movimiento al cista es un rally al cista.
3447600	3451040	Después de este retroceso, que es el que estamos teniendo
3451040	3454120	nosotros, es que está calcadito, ¿verdad?
3454120	3456680	Es una onda 3.
3456680	3459440	Este, este retroceso que estamos teniendo es una onda
3459440	3460160	4.
3460160	3464040	Si ustedes se fijan, Elliot al final no termina de aplicarse
3464040	3467200	exactamente igual porque el bull run es después de que rompe el
3467200	3469240	máximo anterior, ¿verdad?
3469240	3474400	Después de aquí, mire todo el pedazo que subió.
3474400	3480240	Entonces, justo vamos a tener nosotros este retroceso, ¿verdad?
3480240	3482880	En Bitcoin en este momento.
3482880	3484000	Míralo bien ahí.
3484000	3486320	Y después comienza el bull run.
3486320	3489320	Este es un verdadero bull run, este.
3489320	3493080	Después de que rompa el máximo anterior, aquí, por ejemplo.
3493080	3496680	Nosotros, en tiempo presente, tenemos que tocamos máximo
3496680	3498440	anterior.
3498440	3504320	Este retroceso o rango que vamos a tener aquí es onda 4.
3504320	3505520	El siguiente va a ser así.
3508440	3510200	Lo que pasa es que se ve enorme.
3510200	3514040	Pero no tenga dudas ustedes que Bitcoin va a hacer esto en
3514040	3517920	algún momento porque la evaluación que nosotros tenemos
3517920	3522880	del dólar y más con una guerra va a ser como cuando salió la
3522880	3526080	pandemia.
3526080	3529840	A regalar billete con todo.
3529840	3532640	Con todo a regalar billete.
3532640	3533920	¿Y eso qué pasa?
3533920	3537760	Eso pasa que el poder adquisitivo del dólar cada
3537760	3538880	vez es menor.
3538880	3541000	Por lo tanto, para poder comprar Bitcoin,
3541000	3543320	lo que se va a necesitar son más dólares.
