start	end	text
1195160	1197160	¿Qué ocurre? ¿Por qué aquí lo que esperamos es
1197160	1199160	Que el squeeze, el del valle rojo
1199160	1201160	Se gire al alza y el ADX
1201160	1203160	A la baja?
1203160	1205160	Porque el ADX está teniendo en cuenta
1205160	1207160	Una tendencia negativa hacia abajo
1207160	1209160	Y entonces, si el ADX se gira hacia abajo
1209160	1211160	Significa que la tendencia negativa
1211160	1213160	La tendencia negativa, la tendencia hacia abajo
1213160	1215160	Por eso nosotros lo que queremos saber
1215160	1217160	Es cuando esto se gira al alza
1217160	1219160	Y cuando la tendencia negativa
1219160	1221160	Que es la que está teniendo en cuenta el ADX
1221160	1223160	Pierde fuerza para buscar la entrada
1223160	1225160	Por eso aquí la entrada es
1225160	1227160	ADX se gira hacia abajo
1227160	1229160	Y el squeeze se gira hacia arriba
1229160	1231160	Porque el ADX está teniendo en cuenta
1231160	1233160	Una tendencia hacia abajo
1233160	1235160	Sin embargo, si vamos al otro ejemplo
1235160	1237160	Que te he puesto
1237160	1239160	Que era aquí en un gráfico de 4 horas
1239160	1241160	Aquí en este rebote a la media
1241160	1243160	Tenéis que darle un poco a la mollera aquí
1243160	1245160	Porque en este momento de aquí
1245160	1247160	Cuando hemos dicho que esto se giraba el alza
1247160	1249160	Y el ADX se giraba el alza
1249160	1251160	Cuando daba entrada
1251160	1253160	Porque hemos dicho que el ADX se giraba el alza
1253160	1255160	Y el squeeze se giraba el alza dando entrada
1255160	1257160	No como en el otro que se ha girado a la baja
1257160	1259160	El ADX, pues porque aquí como veis
1259160	1261160	El positivo, el D y positivo está por encima del negativo
1261160	1263160	Entonces el ADX se gira el alza instantáneamente
1263160	1265160	Porque está teniendo en cuenta
1265160	1267160	Una tendencia positiva
1267160	1269160	Entonces te está diciendo que la tendencia positiva
1269160	1271160	Está perdiendo fuerza
1271160	1273160	En el otro caso te está diciendo que la tendencia negativa
1273160	1275160	Está perdiendo fuerza
1275160	1277160	Esto tenéis que trabajarlo en la cabeza
1277160	1279160	Porque no lo puedo explicar de otra manera
1279160	1281160	Lo siento, intenté explicarlo el otro día
1281160	1283160	No me gustaba como se quedaba, lo volví a hacer el vídeo
1283160	1285160	Pero es que no lo puedo explicar de otra manera
1285160	1287160	Simplemente mirarlo así de sencillo
1287160	1289160	El ADX solo mide si algo tiene fuerza o no
1289160	1291160	Nada más, no la dirección
1291160	1293160	La dirección te la dan D y positivo y D y negativo
1293160	1295160	La dirección se la dan a la DX, el D y positivo y el negativo
1295160	1297160	Si el positivo está sobre el negativo
1297160	1299160	Va a tener en cuenta una tendencia positiva
1299160	1301160	Por lo que si tú quieres entrar
1301160	1303160	A el alza, tienes que esperar que se gire
1303160	1305160	A el alza
1305160	1307160	Si el D y negativo está por encima del positivo
1307160	1309160	Y tú quieres buscar una entrada del alza
1309160	1311160	Tienes que esperar que el ADX se gire a la baja
1311160	1313160	Porque te está indicando que la tendencia negativa
1313160	1315160	Es la que él está teniendo en cuenta
1315160	1317160	Está perdiendo fuerza
1317160	1319160	Sé que es complicado, pero si no no lo vais a entender
1319160	1321160	Porque por ejemplo, esta es la mejor manera
1321160	1323160	Que tenéis de entender el ADX
1323160	1325160	ADX tiene en cuenta D y positivo y D y negativo
1325160	1327160	Tienes que saber qué tendencia está teniendo en cuenta
1327160	1329160	El ADX para buscar tu entrada
1329160	1331160	Aquí el ADX se gira al alza
1331160	1333160	La línea blanca se gira al alza dándote entrada
1333160	1335160	Junto con el monitor, con el squeeze
1335160	1337160	Porque está teniendo en cuenta
1337160	1339160	Una fuerza positiva
1339160	1341160	La fuerza positiva está ganando fuerza
1341160	1343160	Aquí donde hemos dicho antes en el gráfico diario
1343160	1345160	En esta zona, en este momento en el que queríamos entrada
1345160	1347160	Que el monitor, el squeeze se gira al alza
1347160	1349160	Y el ADX a la baja
1349160	1351160	Es una entrada también
1351160	1353160	Porque el ADX está teniendo en cuenta la tendencia hacia abajo
1353160	1355160	Y se ha girado a la baja porque está diciendo
1355160	1357160	Sí, la tendencia hacia abajo está perdiendo fuerza
1357160	1359160	Está teniendo en cuenta la tendencia de abajo
1359160	1361160	Porque el D y negativo está por encima del positivo
1361160	1363160	¿Qué ocurre ahora?
1363160	1365160	Entenderlo así
1365160	1367160	Porque en este punto, el ADX
1367160	1369160	La línea blanca, quiero que fijéis en la línea blanca
1369160	1371160	Porque aquí el ADX
1371160	1373160	Se gira a la baja y de repente tiene un pico
1373160	1375160	Y se gira hacia arriba, porque en este momento es cuando
1375160	1377160	Se ha cruzado el positivo por encima del negativo
1377160	1379160	El D y positivo por encima del negativo
1379160	1381160	Entonces, por eso
1381160	1383160	El ADX aquí te está diciendo, la tendencia negativa está perdiendo
1383160	1385160	Fuerza
1385160	1387160	Porque está teniendo en cuenta la tendencia negativa
1387160	1389160	Y en este momento en el que se cruzan, empieza a tener en cuenta
1389160	1391160	Una tendencia hacia arriba y dice
1391160	1393160	Tendencia hacia arriba está ganando fuerza
1393160	1395160	Por eso se empieza a ir hacia arriba el ADX
1395160	1397160	Esto tenéis que entenderlo, ¿de acuerdo?
1397160	1399160	Aquí veis que el positivo
1399160	1401160	Se expande hacia arriba sobre el negativo
1401160	1403160	Y el negativo se expande hacia abajo
1403160	1405160	Y esto se gira hacia arriba porque te está diciendo
1405160	1407160	Que el movimiento alcista está ganando fuerza
1407160	1409160	Y el bajista está perdiendo fuerza
1409160	1411160	Y te está marcando eso
1411160	1413160	Que una tendencia positiva
1413160	1415160	Está ganando fuerza sobre una negativa
1415160	1417160	Vale, y ahora que he tratado de explicar
1417160	1419160	Lo de los Ds, o sea, lo de donde se gira
1419160	1421160	El ADX, vamos a ir buscando por aquí
1421160	1423160	Vámonos aquí, por ejemplo, donde hemos explicado
1423160	1425160	La entrada esta, ¿de acuerdo? ¿Qué tenemos?
1425160	1427160	Bueno, si nos vamos aquí, por ejemplo
1427160	1429160	¿Qué es lo que tenemos? Vale, la entrada
1429160	1431160	Está en cuatro horas que hemos visto
1431160	1433160	Precio, porque aquí podemos buscar una entrada
1433160	1435160	Precio sobre la media móvil
1435160	1437160	Precio que
1437160	1439160	Empieza a tener, en la zona de la media móvil
1439160	1441160	Empieza a tener un rechazo hacia arriba
1441160	1443160	Es decir, que se soporta en ella
1443160	1445160	Dos velas aquí que vemos
1445160	1447160	Que tienen absorción por la parte baja, quiere decir esto
1447160	1449160	Que el precio baja a tocarlo y fijaros cómo vuelve a subir
1449160	1451160	Mirad la mecha que ha dejado por debajo y el precio cierra ahí
1451160	1453160	Otra vez, precio baja a tocarlo
1453160	1455160	Cierra ahí, el precio no está cayendo
1455160	1457160	Por debajo de la media móvil, el squeeze
1457160	1459160	Ha salido por debajo del punto cero ya
1459160	1461160	Y nosotros buscamos nuestra entrada
1461160	1463160	Además, por si fuese poco
1463160	1465160	Tienes el precio que ha subido
1465160	1467160	A esta zona de volumen de arriba
1467160	1469160	Y ha bajado a apoyarse
1469160	1471160	En esta zona que le está haciendo de soporte
1471160	1473160	De acuerdo?
1473160	1475160	Más lo que hemos comentado, tú te preparas
1475160	1477160	Para buscar tu entrada
1477160	1479160	Si quieres esperar a que el indicador te la confirme
1479160	1481160	Pues aquí esperas que la Dx se gira al alza
1481160	1483160	Y el squeeze se gira al alza
1483160	1485160	Vale? Y ahí tendrías una entrada
1485160	1487160	O sea, quiero que tengáis en cuenta que sí
1487160	1489160	Podéis buscar entrada simplemente por el indicador este
1489160	1491160	Pero lo mejor que podéis hacer
1491160	1493160	Es compaginarlos todos un poco, de acuerdo?
1493160	1495160	Por eso os digo que es importante que sigáis
1495160	1497160	O a Jaime o a mí, a quien os guste
1497160	1499160	O al otro youtuber que os guste que utilice esta estrategia
1499160	1501160	Y ver cómo la va desarrollando
1501160	1503160	Porque no es solamente seguir una estrategia
1503160	1505160	Sino es mezclar a ver cuántas posibilidades
1505160	1507160	Tienes a tu favor para buscar una entrada
1507160	1509160	Y tratar de gestionar un poquito el riesgo
1509160	1511160	Esto es una entrada en largo, de acuerdo?
1511160	1513160	Bien, qué tenemos aquí?
1513160	1515160	Otra entrada, por ejemplo, en esta zona
1515160	1517160	Si tú quieres buscar lo que viene a ser una confirmación
1517160	1519160	Con esto, aquí en un gráfico de 4 horas
1519160	1521160	Estamos, de acuerdo?
1521160	1523160	Veamos, fijaros
1523160	1525160	El precio llega a esta zona que le hace resistencia
1525160	1527160	Nos tira el precio abajo
1527160	1529160	A la zona de la media móvil
1529160	1531160	Es importante entender que la media móvil
1531160	1533160	No significa que lo vaya a tocar
1533160	1535160	Exactamente, de acuerdo?
1535160	1537160	Que se vaya a frenar el salto en la zona de la media
1537160	1539160	Si se tiene en cuenta que es la zona de la media móvil
1539160	1541160	Y también llegamos a esta área de volumen
1541160	1543160	Que hace de soporte, es decir, el precio llega aquí
1543160	1545160	Nosotros llegamos
1545160	1547160	Esto se gira al alza
1547160	1549160	En este momento de aquí
1549160	1551160	La adx se gira a la baja
1551160	1553160	Porque la adx, por lo que os he explicado de los days
1553160	1555160	Está teniendo en cuenta ya una tendencia bajista
1555160	1557160	Por eso se gira a la baja y te está diciendo
1557160	1559160	Oye, la tendencia bajista está perdiendo fuerza
1559160	1561160	La tendencia bajista está perdiendo fuerza, eso te conviene a ti
1561160	1563160	Y ahí buscarías tu entrada
1563160	1565160	¿Qué ocurre? Por ejemplo, en este caso
1565160	1567160	La entrada sí que es algo tardía
1567160	1569160	Porque fijaros si te da la entrada cuando llevas esta vela
1569160	1571160	Hasta aquí arriba
1571160	1573160	Es una jodida, entonces tú
1573160	1575160	Por eso tienes que tener en cuenta las áreas de volumen
1575160	1577160	Que le hacen de soporte
1577160	1579160	Es una de la media móvil que hace de soporte también
1579160	1581160	Y el desarrollo que pueda llevar esto
1581160	1583160	Por debajo, de acuerdo del punto cero
1583160	1585160	Es importante que eso lo tengas en cuenta
1585160	1587160	Porque aquí lo suyo hubiese sido
1587160	1589160	Buscar una compra
1589160	1591160	Cuando el precio empezaba a rechazar
1591160	1593160	Este área de volumen que hace de soporte
1593160	1595160	Y vemos que tiene un par de velas por aquí, por encima
1595160	1597160	Tú podrías haber comprado por aquí y poner un stop loss
1597160	1599160	Debajo del área de volumen
1599160	1601160	Que le está haciendo de soporte, en el caso que lo perdamos
1601160	1603160	Por ejemplo, 43.400
1603160	1605160	Una cosita así, ¿vale?
1605160	1607160	Si, pero es que también
1607160	1609160	Si esperas tanto la confirmación
1609160	1611160	Igual te puedes quedar fuera
1611160	1613160	Porque ya esto te está dando entrada
1613160	1615160	Vale, al girarse al alza
1615160	1617160	Con esta vela tan fuerte que se ha hecho tan grande
1617160	1619160	Te está dando entrada prácticamente cuando ya está llegando
1619160	1621160	Al siguiente área de volumen que hace de resistencia
1621160	1623160	Entonces aquí te renta entrar, ese es el caso
1623160	1625160	Si corres el riesgo de que al llegar aquí
1625160	1627160	El precio te pueda rebotar
1627160	1629160	Haza abajo, eso es un poco
1629160	1631160	Es un poco por lo que os digo que
1631160	1633160	Tenéis que seguir gente que
1633160	1635160	Utiliza la estrategia para
1635160	1637160	Que a base de prueba y error
1637160	1639160	Podéis comparar lo que de verdad mejor funciona
1639160	1641160	Lo que no funciona, ¿vale? Porque aquí hubiese sido lo suyo
1641160	1643160	En mi caso yo, sí que tuve mi entrada
1643160	1645160	En la zona, en este punto
1645160	1647160	Sí que he tenido mi entrada, por ejemplo, en 45.500
1647160	1649160	Aproximadamente, una cosa por aquí, por el estilo
1649160	1651160	¿De acuerdo? Cuando he visto ya que esta vela
1651160	1653160	Que esta otra vela sí que empezaba a rebotar
1653160	1655160	Pero creo que aún no se había girado esto
1655160	1657160	A lo que viene a ser a la baja
1657160	1659160	Ahora ya tengo el stop puesto a precio de entrada
1659160	1661160	Si el precio se gira, me saca y ni he ganado
1661160	1663160	Ni he perdido, pero no he perdido, que es lo que importa
1663160	1665160	Ahora, si te has esperado hasta aquí
1665160	1667160	Pues igual estás jodido y no te renta entrar
1667160	1669160	Es importante tener todo un poquito en cuenta
1669160	1671160	¿Vale? En el ejemplo de
1671160	1673160	Un estoalcista, ¿de acuerdo? Como hemos visto antes
1673160	1675160	Nos vamos a venir actualmente donde estamos
1675160	1677160	Prácticamente aquí
1677160	1679160	¿Qué tienes? Lo que hemos comentado
1679160	1681160	El ADX al alza y esto al alza
1681160	1683160	¿De acuerdo? Y lo que viene a ser el squeeze al alza
1683160	1685160	¿Donde lo hubiese cerrado? Bien
1685160	1687160	Si tú quieres esperar una confirmación
1687160	1689160	Por estrategia para cerrar lo que viene a ser
1689160	1691160	El movimiento hubiese entrado
1691160	1693160	Si hubiese entrado, cuando estar dos cosas
1693160	1695160	El ADX y este se giraban al alza, ¿de acuerdo?
1695160	1697160	Marcándote que fuerza hacia arriba
1697160	1699160	Tú podrías haber cerrado cuando el squeeze
1699160	1701160	Es decir, el de los valles se gira a la baja
1701160	1703160	Y el ADX se gira a la baja también
1703160	1705160	Marcándote que el movimiento acista está perdiendo fuerza
1705160	1707160	Si tú hubieses esperado aquí
1707160	1709160	Por ejemplo, es cierto que hubiese entrado
1709160	1711160	Pues en esta zona, ¿no? El squeeze aquí
1711160	1713160	Empieza a girarse a la baja, pero el ADX no se gira a la baja
1713160	1715160	Por lo que te sigue diciendo que tienes fuerza hacia arriba
1715160	1717160	En el momento en el que se giran es
1717160	1719160	Aquí, cuando este está girado a la baja
1719160	1721160	Y el ADX también está girado a la baja
1721160	1723160	O sea, que tu hubieses cerrado tu posición por aquí
1723160	1725160	Fíjate aquí, sí que ha salido un buen trade
1725160	1727160	Cuando lleveis un trade
1727160	1729160	En el que le estáis sacando, por ejemplo
1729160	1731160	Pues yo que sé
1731160	1733160	No sé, cuando lleves un trade en el que le estás sacando
1733160	1735160	Un 5% de profit
1735160	1737160	Por ejemplo, lo que puedes plantearte es
1737160	1739160	Poner el stop a precio de entrada
1739160	1741160	Para no perder, ¿de acuerdo? Si te salta el stop
1741160	1743160	Ya busca las otras entradas, es que entradas hay todos los días
1743160	1745160	Mejor que te saque a acabar perdiendo
1745160	1747160	Hacerme caso, de verdad lo digo
1747160	1749160	Lo que he dicho, gestión de riesgo y psicología
1749160	1751160	Del trading, es importante
1751160	1753160	Que hagáis vuestros análisis
1753160	1755160	Con la estrategia y sigáis
1755160	1757160	A Jaime, al youtuber que os guste, a mí
1757160	1759160	A quien sea, día a día y comparéis vuestros análisis
1759160	1761160	Ya sabéis que yo aquí estoy subiendo análisis diarios
1761160	1763160	Al canal, es importante
1763160	1765160	Yo utilizo esta estrategia, si queréis ver
1765160	1767160	Como la utilizo yo, aquí la tenéis
1767160	1769160	Y sí, yo os podría decir, no, cuando esto se gira a la baja
1769160	1771160	Y esto se gira a la baja tienes entrada
1771160	1773160	Y cuando esto se gira a la baja, a la baja
1773160	1775160	Tiene la salida, y ya está
1775160	1777160	Y callarme y decir, nada, ya tengo vídeo hecho
1777160	1779160	Punto y final, pero verdaderamente
1779160	1781160	Hay más que eso, o sea, esto está
1781160	1783160	Para tenerlo en cuenta, las áreas que hacen de resistencia
1783160	1785160	Hay que tener en cuenta cuando Bitcoin empieza
1785160	1787160	A hacer un rango lateral y es
1787160	1789160	Y el movimiento va cayendo, va cayendo, va cayendo
1789160	1791160	Pero el precio no cae, ¿de acuerdo?
1791160	1793160	Hay que tener en cuenta que el precio puede seguir subiendo
1793160	1795160	Hay que tener en cuenta colocar tus stops
1795160	1797160	Al precio de entrada, cuando a lo mejor
1797160	1799160	Vas un 5% por arriba de la posición
1799160	1801160	Por si acaso se gira, son muchas cosas
1801160	1803160	Pero es importante que a diario sigáis
1803160	1805160	De verdad lo digo, o sea, no es por nada
1805160	1807160	Pero es que es así, aquí, por ejemplo
1807160	1809160	El otro día, ¿qué teníamos?
1809160	1811160	Veníamos de esta zona que hacía zona de resistencia
1811160	1813160	Esto hacía de resistencia, ¿vale?
1813160	1815160	El precio caía, ¡boom!
1815160	1817160	Caía el siguiente nodo de volumen que hace de soporte
1817160	1819160	¿Vale? El precio tiene
1819160	1821160	Su recuperación en la zona
1821160	1823160	De la media móvil, no tiene que estar exato en la media móvil
1823160	1825160	Pero esto está en la zona de la media móvil, ¿vale?
1825160	1827160	Porque es importante, que también es un esto que hace de soporte
1827160	1829160	Y ¿qué teníamos aquí? Que el precio
1829160	1831160	Rebotaba rápidamente en esta zona de soporte
1831160	1833160	E intentaba consolidar por arriba, ¿vale?
1833160	1835160	El squeeze, que es el valle rojo
1835160	1837160	Ya tiene su desarrollo
1837160	1839160	Tiene bastante desarrollo
1839160	1841160	En un gráfico de 4 horas que estamos
1841160	1843160	Por lo que nosotros aquí podíamos estar planteando
1843160	1845160	Antes de que la estrategia de esa entrada
1845160	1847160	Porque aquí, si te das cuenta
1847160	1849160	El ADX se gira a la baja y esto se gira a la alza, ¿vale?
1849160	1851160	Bien, el ADX se gira a la baja
1851160	1853160	Porque lo que hemos comentado antes de los days
1853160	1855160	Esto ya estaba teniendo en cuenta la fuerza de abajo
1855160	1857160	Entonces está diciendo
1857160	1859160	Hostia, la fuerza de abajo está perdiendo fuerza
1859160	1861160	Por eso se ha girado a la baja, ¿vale?
1861160	1863160	Y este se gira a la alza, entonces si tú hubieses buscado la entrada
1863160	1865160	Cuando eso pasaba, es en esta vela
1865160	1867160	Y esta vela ya está muy desarrollada
1867160	1869160	Tal vez cuando te dices la entrada
1869160	1871160	¿Qué ocurre? Pues que tú aquí llegarías y
1871160	1873160	Es que si compras aquí, ¿vale?
1873160	1875160	Si tú hubieses comprado aquí en la parte de arriba, ¿de acuerdo?
1875160	1877160	Estás en un área que te está haciendo ya de resistencia
1877160	1879160	Que es aquí, entonces te hubieses rentado a comprar aquí
1879160	1881160	Yo creo que no
1881160	1883160	En mi caso, yo aquí sí que hice compra, ¿vale?
1883160	1885160	No la hice donde me hubiese gustado que era en el área de volumen
1885160	1887160	Que estaba esperando pero me pilló durmiendo
1887160	1889160	De noche, es lo que tiene
1889160	1891160	Y mi compra la hice sobre 45.500
1891160	1893160	Una cosita por aquí, ¿de acuerdo?
1893160	1895160	Entonces yo ya voy por esta zona
1895160	1897160	Y cuando hemos llegado a esta zona aproximadamente
1897160	1899160	Y he dicho, mira, lo que voy a hacer es colocar mi estopaprecio de entrada
1899160	1901160	Si esto se gira
1901160	1903160	Que me saque, no hay problema
1903160	1905160	Por eso te digo que tú puedes esperar tener una confirmación de entrada
1905160	1907160	Si quieres ir por aquí, ¿de acuerdo?
1907160	1909160	Con el indicador
1909160	1911160	O tener en cuenta que esto tiene mucho desarrollo
1911160	1913160	Y anticiparte un poco a la estrategia
1913160	1915160	Por ejemplo, si has rebotado en un área de volumen
1915160	1917160	Estás sobre la media móvil
1917160	1919160	Y prefieres operar de manera que digas
1919160	1921160	Hostia, pues compro aquí
1921160	1923160	Cuando has rebotado en la zona de la media móvil
1923160	1925160	Es decir, compro por esta zona
1925160	1927160	Cuando he visto que el precio rechaza la zona
1927160	1929160	Del área de volumen este que hace de soporte
1929160	1931160	Y meto mis toblos
1931160	1933160	Por debajo
1933160	1935160	¿Por qué he comprado aquí? Pues porque esto, aunque no se haya girado al alza
1935160	1937160	En este momento
1937160	1939160	Ya tenía mucho desarrollo el valle rojo, ¿vale?
1939160	1941160	Podría decir eso, ¿no?
1941160	1943160	No te compras cuando esto se gira a la baja y esto se gira al alza
1943160	1945160	Sí, ¿vale? Pero es que a mí me gusta tratar de ser más pillo
1945160	1947160	Y si me salta el stop, que me salte el stop
1947160	1949160	¿De acuerdo?
1949160	1951160	Pero si tú hubieses comprado cuando esto aquí sí que te daba entrada por la estrategia
1951160	1953160	Igual lo hubieses comprado muy alto
1953160	1955160	¿De acuerdo?
1955160	1957160	Y ya cómo te renta colocar el stop
1957160	1959160	Si sabes que esta zona la puedes rechazar
1959160	1961160	Que es una resistencia
1961160	1963160	Y tu toblos que lo vas a poner
1963160	1965160	Por debajo del área de volumen
1965160	1967160	Que es la que sabes que si cae
1967160	1969160	Te puede frenar
1969160	1971160	Una caída que te puedes comer súper gorda
1971160	1973160	Para poco profit que puedas sacar tal vez
1973160	1975160	En gráfico diario
1975160	1977160	Vamos a poner un ejemplo de un short, ¿vale?
1977160	1979160	Aquí tenemos gráfico diario, ¿de acuerdo?
1979160	1981160	Aquí está, el precio rompe con fuerza
1981160	1983160	Las medias se cruzan
1983160	1985160	Entonces vamos a buscar un rebote a la media
1985160	1987160	Para seguir cayendo, ¿de acuerdo?
1987160	1989160	Aquí tenemos esta zona de rebote a la media
1989160	1991160	Para seguir cayendo, bien
1991160	1993160	Aquí, ¿vale?
1993160	1995160	Vamos allá, que tenemos?
1995160	1997160	Zona de la media móvil, ¿de acuerdo?
1997160	1999160	Como ejemplo
1999160	2001160	Con el modo de repetición este
2001160	2003160	Que hemos dicho mil veces, esta zonita de por aquí
2003160	2005160	Vemos que estamos llegando a la zona de la media móvil
2005160	2007160	Que es una zona que hace de resistencia, ¿vale?
2007160	2009160	Estamos operando el rebote a la media para seguir cayendo
2009160	2011160	Vemos también por aquí
2011160	2013160	Que el squeeze empieza a pasar por encima del punto cero
2013160	2015160	Y vamos a darle alguna vela más
2015160	2017160	Ahí está, ¿vale?
2017160	2019160	Y lo que vemos es que el precio llega a la zona de la media móvil
2019160	2021160	Por aquí, y vemos que tiene
2021160	2023160	Una vela que es bastante negativa, es decir que tiene
2023160	2025160	Mucha mecha por la parte alta
2025160	2027160	Es decir que el precio está rechazando esa zona, ¿vale?
2027160	2029160	Esto ya tiene su desarrollo por encima del punto cero
2029160	2031160	Nosotros por aquí estamos ya planteando
2031160	2033160	Entrar en short, ¿qué ocurre aquí?
2033160	2035160	Bien, yo
2035160	2037160	Personalmente, en mi caso
2037160	2039160	¿Vale?
2039160	2041160	Antes de tener la confirmación aquí, hubiese entrado
2041160	2043160	En short, ¿por qué? Bueno
2043160	2045160	Porque a mi me gusta ver cómo reacciona el precio
2045160	2047160	Esta zona, y vemos que tenemos velas que empiezan
2047160	2049160	A rechazar, ¿de acuerdo? Es mala
2049160	2051160	Al ver este cierre de vela
2051160	2053160	En la zona de la media móvil que hace de resistencia
2053160	2055160	Yo personalmente hubiese comprado y hubiese subido
2055160	2057160	Un stop hacia arriba, porque vamos a ver
2057160	2059160	Si tú esperas confirmación de entrada
2059160	2061160	De acuerdo, aquí, por ejemplo
2061160	2063160	Vale, aquí es la zona
2063160	2065160	Mirad, que vela ha aparecido ya
2065160	2067160	La confirmación de entrada por aquí abajo la tendrías aquí
2067160	2069160	Vale, aquí, el ADX se gira al alza
2069160	2071160	Y esto se gira a lo que viene a ser
2071160	2073160	A la baja, ¿vale? Marcándonos
2073160	2075160	Que el movimiento a la baja está cogiendo fuerza
2075160	2077160	De nuevo, ¿de acuerdo? Porque el ADX está teniendo en cuenta
2077160	2079160	Un movimiento bajista, por eso te está diciendo
2079160	2081160	Eh, movimiento a la baja está cogiendo fuerza
2081160	2083160	Por eso esto se está girando a la baja y esto al alza
2083160	2085160	Bien, si tú hubieses querido entrar
2085160	2087160	Por lo que viene a ser
2087160	2089160	Esperar entrada en el indicador
2089160	2091160	Sí que aquí, por ejemplo, igual también hubieses estado un poquito crudo
2091160	2093160	Porque si sigues dando alza alante
2093160	2095160	Veamos a ver qué es lo que ocurre
2095160	2097160	Cuando a ti te da lo que viene a ser salida, ¿vale?
2097160	2099160	Vamos a ir dejando que se desarrolle
2099160	2101160	Y es cierto que aquí, ¿vale? Tú podrías haber
2101160	2103160	Cerrado perfectamente
2103160	2105160	Porque si el ADX empieza a girarse a la baja
2105160	2107160	Y esto se ha girado aquí al alza, ¿vale?
2107160	2109160	Eso es cierto, lo que viene a ser salida por estrategia
2109160	2111160	Ahora, si aquí esto
2111160	2113160	Se vuelve a girar al alza
2113160	2115160	Y esto se ha vuelto a girar a la baja
2115160	2117160	Como estamos viendo, puedes pensar
2117160	2119160	Comprar otra vez, sí, y proseguir
2119160	2121160	Con lo que viene a ser el short, eso es cierto
2121160	2123160	Es utilizando solamente lo que viene a ser lo de abajo, ¿vale?
2123160	2125160	Pero es que también es verdad que
2125160	2127160	Hay que darle un poco a la cabeza
2127160	2129160	Por eso os digo que es importante que
2129160	2131160	Sigáis y comparéis vuestros análisis con Jaime
2131160	2133160	O conmigo o con quien sea
2133160	2135160	Si nosotros seguimos aquí, lo que vemos es que aquí sí que tiene
2135160	2137160	Más desarrollo de lo que viene a ser el short
2137160	2139160	Aquí sí que es un short ya más desarrollado
2139160	2141160	O sea, movimientos que esperamos en un gráfico diario
2141160	2143160	Porque es que también tener en cuenta que cuando tratamos
2143160	2145160	De proyectar short en un gráfico diario
2145160	2147160	O cosas así, no estamos proyectando
2147160	2149160	Movimientos de tan poca magnitud
2149160	2151160	Estamos proyectando a lo mejor
2151160	2153160	Movimientos, yo que sé, de 8.000 dólares
2153160	2155160	En el precio, una cosa así por el estilo
2155160	2157160	No como en un gráfico de 4 horas que a lo mejor proyectar movimientos
2157160	2159160	De 1.000 o 2.000 dólares
2159160	2161160	Eso también hay que entenderlo, ¿vale?
2161160	2163160	Ahora aquí, por estrategia, sí que aquí
2163160	2165160	Tuviese cerrado este short
2165160	2167160	Se ha girado a la baja y esto se ha girado al alza, ¿vale?
2167160	2169160	Es decir, aquí, habiendo entrado
2169160	2171160	Habiendo entrado de nuevo
2171160	2173160	Pues lo que viene a ser en esta zona
2173160	2175160	Si hubieses contado solamente con lo que viene a ser el indicador
2175160	2177160	Para hacer este trade
2177160	2179160	Pues tal vez hubieses sacado
2179160	2181160	Una cosa
2181160	2183160	Hubieses sacado algo así como
2183160	2185160	Un 7 o un 8% de profit
2185160	2187160	De acuerdo
2187160	2189160	Ahora, tú te quieres anticipar a la estrategia
2189160	2191160	Perfectamente puedes hacerlo
2191160	2193160	Aquí, cuando dices, hostias
2193160	2195160	En un sitio en el que veo
2195160	2197160	Que velas empiezan a absorber
2197160	2199160	Por la parte baja, sobre todo como esta vela
2199160	2201160	Dices, hostia, pues con esta vela
2201160	2203160	Que tiene tanto rechazo a la zona de aquí abajo
2203160	2205160	Me planteo cerrar mi short
2205160	2207160	Porque también es algo inteligente
2207160	2209160	Y con la cantidad de valle rojo que lleva ya esto desarrollado
2209160	2211160	Por debajo del punto cero
2211160	2213160	También me parece algo bastante inteligente
2213160	2215160	Cerrar esto aquí y ya buscar una entrada
2215160	2217160	Más adelante y hubiese salvado más posición
2217160	2219160	Porque aquí ya está llegando en un punto en el que
2219160	2221160	Esto está curvándose hacia arriba
2221160	2223160	Aquí hay una vela que absorbe por la parte baja
2223160	2225160	Y el ADX empieza a
2225160	2227160	Curvarse lo que viene a ser hacia abajo
2227160	2229160	Por lo que viene a ser esta zona de aquí
2229160	2231160	La estrategia es más que usar esto
2231160	2233160	Simplemente, ¿vale? Sí, esto hay que usarlo, obviamente
2233160	2235160	Pero también hay que tener en cuenta esto
2235160	2237160	También hay que tener en cuenta la media móvil
2237160	2239160	También hay que tener en cuenta la acción del precio
2239160	2241160	Lo que viene a ser en las velas
2241160	2243160	Hay que tener en cuenta también los cruces
2243160	2245160	En las medias móviles
2245160	2247160	También hay que tener en cuenta que si estás operando
2247160	2249160	Un rebote a la baja, o sea un short
2249160	2251160	Pero en un gráfico diario tienes una tendencia al cista
2251160	2253160	Tienes que llevar más cuidado
2253160	2255160	Y protegerte siempre con un stop loss
2255160	2257160	Por ejemplo, cosas así por el estilo
2257160	2259160	Es que, por eso os digo que es conveniente
2259160	2261160	Que os quedeis seguir gente
2261160	2263160	Que utilice esta estrategia y tratar de aprender de ellos
2263160	2265160	Comparar vuestro análisis con los suyos
2265160	2267160	Simplemente eso
2267160	2269160	Lo siento, pero no sé explicarlo
2269160	2271160	De una manera más sencilla, tal vez
2271160	2273160	Por eso, insisto en esto último
2273160	2275160	También os digo, dejar un comentario
