start	end	text
2263340	2265340	Entre ocho y doce velas.
2266340	2267340	Para todas las temporalidades.
2268340	2272340	Cada patrón se proyecta a ocho, a doce velas aproximadamente.
2273340	2275340	Yo siempre digo diez porque busco el promedio,
2276340	2281340	pero a veces a las ocho velas que tenés en el gráfico diario formando un lateral,
2282340	2285340	vayan preparando la cartera, ya sea para arriba o para abajo.
2286340	2287340	O sea, la flecha, pues.
2287340	2289340	Si van a determinar que va a preparar la alza o a la baja.
2290340	2291340	Después de la octava.
2292340	2294340	En el gráfico de cuatro horas igual, una hora también,
2295340	2297340	diario igual, semanal, mensual, igual.
2299340	2300340	¿Cuánto es en línea?
2301340	2303340	Bueno, de todas maneras esto va a quedar grabado.
2304340	2308340	Y para los que están en presencial esto queda grabado, lo pueden volver a ver.
2309340	2310340	Pero no quiero eso yo.
2311340	2313340	Yo he venido aquí para que... aquí estoy, ¿no?
2314340	2315340	Del inicio.
2316340	2317340	Del inicio.
2318340	2319340	Ok.
2320340	2323340	Nosotros ayer estudiábamos los patrones de entrada.
2324340	2325340	Entonces, por ejemplo.
2326340	2329340	Ah, pero es que, ¿puedo comenzar ya?
2330340	2331340	¿Estamos en línea?
2332340	2333340	¿Cuántos?
2335340	2337340	Bueno, voy a continuar.
2338340	2339340	Bueno, listo, vean.
2340340	2344340	Nosotros ayer estudiábamos los patrones de entrada.
2345340	2346340	Son patrones.
2347340	2349340	Entonces, cuando nosotros ya tenemos un patrón confirmado,
2350340	2351340	tenemos que entrar.
2352340	2355340	Porque a partir de ahí comienza a correr el tiempo.
2356340	2357340	Sí.
2359340	2364340	En la temporalidad de una hora, cuatro horas, diario, semanal o mensual,
2365340	2368340	comienza a partir de que tenemos el patrón con confirmación.
2369340	2372340	Entonces, en el gráfico de cuatro horas, en este momento en Bitcoin,
2372340	2376340	no tenemos una confirmación de rebote alcista,
2377340	2380340	porque el ADX sigue con pendiente positiva,
2382340	2385340	que nos marca la fuerza del movimiento previo.
2386340	2389340	Entonces, el rebote alcista confirmado no está.
2390340	2392340	Entonces, si yo quisiera operar ese long,
2393340	2395340	tengo que irme a un gráfico de una hora o 15 minutos.
2396340	2398340	Como yo no voy a operar en 15 minutos,
2398340	2400340	o con ustedes sí, pero es decir, yo no lo hago,
2401340	2403340	en mi caso no me van a ver hacer, eso yo no lo hago.
2404340	2406340	Ya ya me perdí de la vista, no quiero líos.
2407340	2408340	Pero funciona.
2409340	2411340	Entonces, en el momento en que ustedes bajan de temporalidad,
2412340	2414340	pueden decidir operar ese rebote.
2415340	2418340	Pero no hay cuatro horas, porque no está confirmado.
2419340	2423340	Si se van a 15 minutos, estarían operando la siguiente velita de una hora,
2424340	2426340	o sea, para la siguiente hora.
2426340	2427340	Más o menos.
2435340	2437340	Hagamos un ejemplo, hagamos un ejemplo.
2438340	2443340	Sí, con un ejemplo es más fácil, ya van a ver.
2444340	2449340	Pero antes, en su libro de, en su workbook,
2449340	2451340	yo me recuerdo cuando estaba estudiando inglés,
2452340	2454340	abran el workbook en la página tal.
2454340	2456340	Yo tengo un ejemplo que se lo dio a ustedes.
2461340	2463340	Yo me recuerdo cuando estaba estudiando inglés,
2464340	2466340	abran el workbook en la página tal.
2479340	2482340	Yo tengo un ejemplo que se lo dio a ustedes.
2484340	2487700	Lo que no sé es por qué no lo encuentro.
2487700	2492400	Y de hecho, ustedes lo tienen ahí en su...
2492400	2496080	aquí está.
2496080	2497520	Miren lo que me pasó aquí.
2497520	2501020	Ustedes lo tienen ahí de ejemplo en su...
2501020	2507060	en su cuaderno, que vaya, ahí en su guía.
2507060	2510020	Para las personas que me preguntan
2510020	2512560	en dónde comienza el patrón,
2512760	2515680	¿comienza donde lo confirmamos nosotros?
2515680	2519920	Entonces, ajá, va, no, la temporalidad siempre no importa.
2519920	2521760	Siempre que sea una hora, cuatro horas,
2521760	2523520	diario, semanal o mensual,
2523520	2526560	mi estrategia funciona siempre igual.
2526560	2529760	En esa temporalidad, ahora, si ya se va a seis horas,
2529760	2531260	no sé.
2531260	2534000	O en, digamos...
2534000	2538600	En el semanal...
2538600	2540840	Claro, es que en semanal voy a tres meses
2540860	2544520	porque son cuatro, ocho, doce velitas.
2544520	2549060	Entonces, ¿qué equivale tres meses?
2549060	2551900	Temporalidad en cuatro horas.
2551900	2555080	¿Cuándo comienza?
2555080	2559180	La envidia la temporalidad ahora.
2559180	2563340	Una hora y cuatro semanal.
2563340	2566480	Que es de hasta diciembre.
2566480	2570160	De nuevo a diciembre, es la mensual.
2570480	2573520	Vaya, semanal, es de tres meses.
2573520	2576720	Supongo que comienza en enero, febrero, marzo,
2576720	2577820	y ahí se acaba.
2577820	2582460	Y vuelve a comenzar en marzo y puede...
2582460	2584220	No, porque no, nosotros...
2584220	2586060	No es por meses ni por día.
2586060	2588560	No, es cuando tenemos el patrón.
2588560	2589700	El patrón.
2589700	2591260	Como yo no analizo el pasado,
2591260	2593560	sino que un futuro que no conozco,
2593560	2595940	entonces yo no sé si el patrón me lo va a dar
2595940	2598000	en marzo o en abril.
2598120	2600360	Entonces, cuando yo tenga el patrón confirmado,
2600360	2603820	a partir de ahí, comienzo a contar de ocho a doce velitas
2603820	2606360	para que se dé la subida que proyecté.
2606360	2607360	Para que se dé ahí.
2607360	2607900	Ajá.
2607900	2611760	Pero si no se da, entonces me tengo que salir.
2611760	2614240	Entonces, por ejemplo, cuando yo digo que en el gráfico
2614240	2616600	semanal vamos a tres meses,
2616600	2618940	es porque cada mes tiene cuatro semanas.
2618940	2621740	Entonces, cada semana equivale a una velita.
2621740	2624480	Entonces, cuatro, ocho, doce.
2624480	2625680	Tres meses.
2625760	2630400	Entonces, está en el tope de entre ocho y doce velitas
2630400	2635040	que les he dicho que dura el resultado del patrón
2635040	2639080	que acabamos de confirmar nosotros como especuladores.
2639080	2642920	Si nos equivocamos y no hacen lo que nosotros creemos
2642920	2645220	que iba a hacer, subir, por ejemplo,
2645220	2648520	tenemos que cancelar esa operación.
2648520	2651920	Porque como pasó el tiempo y no lo hizo,
2651920	2655640	entonces, asumimos que va a ser lo contrario.
2655640	2657740	Y si nos quedamos, vamos a perder el stop.
2657740	2660520	Entonces, es por patrón, temporalidad.
2660520	2661320	Es por patrón.
2664480	2669520	Checamos entonces de ocho a máximo doce velitas anteriores.
2669520	2671360	Por decirlo así, vimos el patrón.
2671360	2675520	Entramos en ese momento y de ahí contamos hacia las doce
2675520	2676720	máximas velitas.
2676720	2679740	Si no se hizo lo que tenía que hacer, por lo menos, en las diez,
2679740	2681480	cancelamos.
2681480	2682760	¿Tendría siendo así más o menos?
2682760	2686920	Sí, pero de la temporalidad más alta anterior.
2686920	2691400	Es decir, no pueden operar en un gráfico de una hora sin ver el
2691400	2692800	de cuatro horas.
2692800	2697080	Porque el de cuatro horas les marca la tendencia.
2697080	2701920	Entonces, en el gráfico de una hora, buscan el mejor timing.
2701920	2706320	Sí, porque si no lo hacen así, van a entrar antes.
2706320	2707160	Se los voy a mostrar.
2707160	2712000	Salen la velita, me saca y luego sube.
2712000	2716080	Ahí, en ese ejercicio que yo les he puesto a ustedes,
2716080	2719760	ustedes ven que yo tengo dudas de que el precio va a subir.
2719760	2721800	Es una flecha.
2721800	2724800	Y encima, yo pongo que en esta zona,
2724800	2729640	era una zona de una caída, ¿no?
2729640	2732480	Tj a la media.
2732480	2735000	Luego, esta es una zona de duda.
2735240	2738400	Le comentaba yo a las personas, ¿no?
2738400	2742440	Donde le entraba el mínimo, iba a ser 22,000.
2742440	2743960	Yo la tenía.
2743960	2747080	Aquí arriba, no entra nadie.
2747080	2752800	Si cae a 22,000 dólares, que es donde yo decía, ahí entro yo.
2752800	2754800	¿Hacia dónde?
2754800	2756240	Hacia arriba.
2756240	2758400	Ahora, vean lo que pasó.
2758400	2761360	Porque aquí, dudas de que va a subir, no tenía.
2761360	2763640	El problema es calcularle el stop.
2763640	2772360	Mire, si le doy play, mire, el precio cae justo donde yo
2772360	2779960	dije y una velita, una velita me saca el stop y me da la razón.
2779960	2783600	Y saben que esta velita, ustedes pueden ver ese carro ahí.
2783600	2788880	Esta velita, esta, fue la vez que se cayó Coinbase.
2788880	2790960	Esta fecha fue ese día.
2794440	2796600	No siempre pasa, pero hay que tenerlo en cuenta,
2796600	2798840	porque a veces aquí alguien puede ir con todo el capital
2798840	2799320	metido.
2801840	2804840	Entonces, en el mercado, como le digo,
2804840	2807160	yo la tengo clara lo que tengo que hacer.
2807160	2811560	Lo que no sabía es que Coinbase iba a dar caerse ese día.
2811560	2815880	Entonces, yo perdí aquí el stop y luego me da la razón.
2815880	2818120	Entonces, todo eso hay que tenerlo en cuenta,
2818120	2821960	porque son cosas que nosotros no vamos a poder prever.
2821960	2825080	Entonces, no es una estrategia milagrosa.
2825080	2828480	O sea, nos van a dañar el trade.
2828480	2831280	Entonces, por eso es mejor usar un stop.
2831280	2833680	Bueno, en este caso, si no lo hubiese usado,
2833680	2835560	me hubiera ido genial.
2835560	2837240	Pero no jugamos a ser adivinos.
2837240	2840080	O sea, yo lo tengo aquí proyectado, OK, va a caer.
2840080	2840800	Listo, ¿cae?
2840800	2841800	Sí.
2841800	2843360	Hasta los 22, no.
2843360	2847720	Salió otra velita más que no tenía en cuenta.
2847720	2852000	Entonces, buscar la perfección imposible.
2852000	2855880	Pero si yo hubiese comprado un 22,000 sin stop,
2855880	2858160	que lo hice pero en spot, no.
2858160	2860800	Aquí, digamos que esto fuera futuros.
2860800	2863800	Aquí te saca, perdés y luego te da la razón.
2863800	2866080	Entonces, en mi estrategia, el problema no es saber si va a
2866080	2867160	subir o va a bajar.
2867160	2869400	Eso lo tenemos definido.
2869400	2872800	El problema es calcular el stop, porque ese sí es un verdadero
2872800	2874720	lío, es un árteme.
2874720	2877880	Entonces, muchas veces perdemos por usar el stop.
2877880	2882320	Por eso es que en el mensual y en el semanal yo no uso stop.
2882320	2883120	No uso stop.
2883120	2883640	¿Para qué?
2883640	2886000	Eso sí, solo me aseguro de comprar proyectos que yo
2886000	2889520	considere que son buenos y los acumulo.
2889520	2894840	Que en mi caso, por ejemplo, son Neo, son DOT, TKGRP, AVAX.
2894840	2895760	Yo les mandé.
2895760	2901160	Ustedes tienen la, pero de las 20 no las tengo todas.
2901160	2906200	Digamos, esas 20, 25 son como las que yo estoy observando
2906200	2910440	para ADA, por ejemplo, XRP, para acumular cuando cae,
2910440	2912640	pero que tenga las 25.
2912640	2918200	Y luego les mandé la cartera que yo sí tengo en este momento.
2918200	2922040	A algunos, no, creo que fue a los de VIP, creo que nada más,
2922040	2924120	o algo así fue.
2924120	2927040	Entonces, ustedes tienen lo que yo tengo en este momento.
2927040	2929520	No le he cambiado porque estoy acá, no.
2929520	2931920	Entonces, yo no tengo mucha criptomoneda.
2931920	2933480	Ustedes ya vieron lo que yo tengo.
2933480	2937840	Es un 30% de BTC que compré por debajo de 27,000 y yo no
2937840	2939160	compro más.
2939160	2941280	O sea, no sé si está bien o mal.
2941280	2945120	Para mí está bien un 30% de Bitcoin y tengo un poquito de
2945120	2948440	otras cositas que ya se las mandé a ustedes.
2948440	2951720	Entonces, como saben, el problema no es porque este es un
2951720	2952040	fallo.
2952040	2955800	¿A quién me dicen no, te falló la estrategia?
2955840	2960440	Bueno, yo lo dejo siempre a criterio de las personas.
2960440	2966800	Yo la flecha que puse no solo salió bien más o menos hacia
2966800	2972000	cuánto, sino que el movimiento se da correcto en la dirección
2972000	2973160	que yo dejé.
2973160	2976360	Pero esta velita es la que no tendría que estar ahí.
2980960	2982160	Claro.
2982160	2985080	Entonces, esos son los que nunca conocemos.
2985080	2988640	Por eso la gente me dice que Bitcoin no puede caer.
2988640	2991080	En 70,000 no puede caer.
2991080	2993040	Mire, sí puede.
2993040	2996320	Lo que pasa es que yo no sé si mañana se cae Coinbase o
2996320	3000240	Binance o le tiran azufre a alguien.
3000240	3001160	O sea, sí puede caer.
3001160	3003640	Lo que pasa es que esa noticia no la conocemos.
3003640	3005320	¿Sí?
3005320	3006160	Bien.
3006160	3009360	Jesús, alguna pregunta de lo que está en línea.
3009360	3009800	Sí.
3009800	3012760	Tenemos una que dice, este es, bueno, de hecho antes,
3012760	3014400	el break de Williams.
3014400	3018040	Dice, en este orden mencionabas que se analiza primero el total
3018040	3022000	2, luego Bitcoin y por último la altcoin con la que se opera la
3022000	3022960	entrada.
3022960	3024880	Seguido de eso, al abrir esta orden,
3024880	3028320	¿cuánto tiempo debemos tenerla abierta si es temporalidad de
3028320	3029040	4 horas?
3032240	3035160	A ver, repita, por favor, amigo.
3035160	3037840	Mencionabas que primero se analiza total 2,
3037840	3040760	luego en Bitcoin y por último la altcoin con la que se opera la
3040760	3042520	entrada.
3042520	3044200	Seguido de eso, al abrir la orden,
3044200	3047240	¿cuánto tiempo debo tenerla abierta si es temporalidad de 4
3047240	3047720	horas?
3047720	3049800	Bueno, yugo, pienso que lo primero no tiene mucho que ver
3049800	3052800	con lo segundo, pero supongo que se refiere,
3052800	3056320	¿cuánto tiempo se deja abierta la orden si no alcanza ni take
3056320	3058960	profit ni stop loss?
3058960	3059680	Ajá.
3059680	3062280	Básicamente, en todas las temporalidades,
3062280	3070240	siempre calculen entre 8 a 12 velas máximo para que se salgan.
3070240	3074880	Es decir, si, o sea, hagamos un ejercicio.
3074880	3079080	Me voy a salir un poquito del contenido en orden que traía
3079080	3080800	para explicar eso.
3080800	3081300	Mire.
3084720	3088200	Busquemos un patrón confirmado de entrada.
3088200	3091120	Yo lo voy a hacer acá en este momento.
3091120	3095520	Una temporalidad de 1 hora para encontrarla como más rápido.
3101240	3105080	O si alguien ya observó una, me la puede dar.
3105080	3106600	También se acepta por su ayuda.
3122600	3123920	Ah.
3123920	3128960	En ateo, o lo que sea, para, ¿cuál?
3128960	3129460	Bien.
3137460	3138600	Vamos a agarrarla dejando.
3147040	3149360	Esa es una temporalidad de 1 hora.
3149360	3152640	El análisis ya lo terminé y es una flecha para abajo.
3152640	3157200	Ahora, yo no puedo abrir un short ahí con ese análisis.
3157200	3160080	Yo tengo que ir a verificar que en 4 horas también tengo un
3160080	3162760	patrón bajista.
3162760	3166080	Entonces, me voy el gráfico de 4 horas y si esto te fijas,
3166080	3168200	lo que tiene es un rebote en el cista de la média,
3168200	3170720	que está tapadito de la média, para seguir cayendo.
3170720	3174440	Por lo tanto, la direccionalidad es correcta.
3174440	3178600	Porque si bien es cierto, es en la parte alta del rango o la
3178600	3181080	parte alta del rebote.
3181080	3183160	Entonces, la probabilidad que tengo en ese sentido,
3183160	3185600	a pesar de que tiene pendiente negativo y direccionalidad del
3185600	3190160	cista, es que no logra romper el área de resistencia.
3190160	3192720	Ese sí lo ven ahí.
3192720	3195320	Aquí, nosotros tenemos una pin bar.
3195320	3196200	Ya la vieron, ¿verdad?
3199400	3200600	Sí, claro.
3200600	3203000	Por eso nosotros esperamos el timing.
3203000	3207120	Es decir, aquí y aún así, mira, son 4.55%.
3207120	3210480	Entonces, en este punto, nosotros nos aseguramos de dejar
3210480	3214120	el stop por arriba de un point of control del pocket,
3214120	3216400	es decir, de la línea blanca.
3216400	3221640	Abrimos una posición en short, buscando y entendiendo que en
3221640	3225120	el gráfico de una hora tenemos un patrón bajista confirmado y
3225120	3227240	que en el de cuatro horas estamos tocando la medida de
3227240	3230680	55, donde hemos dicho que ahí no compra nadie.
3230680	3234480	Por lo tanto, en gráfico de una hora es correcto una posición
3234480	3238520	en short, teniendo en cuenta que tenemos direccionalidad bajista,
3238520	3243520	pendiente negativa, poquito de volumen y el área o el punto
3243520	3245480	de control está aquí.
3245480	3249480	Es decir, la resistencia a que el precio suba.
3249480	3252440	Entonces, la flecha es para abajo.
3252440	3254840	Porque yo soy un hombre de flechas.
3254840	3256840	Entonces, lo ponemos aquí abajo.
3256840	3258520	Ahora, ¿por qué aquí abajo hay?
3258520	3260600	No, yo no sé.
3260600	3261840	No sé.
3261840	3263040	La verdad, no sé.
3263040	3265840	Lo que sí sé es que cae porque vende.
3265840	3268360	¿Cuánto van a vender?
3268360	3269760	Mire, no sé.
3269760	3272360	Pero es oferta y demanda.
3272400	3274440	Para que caiga, tienen que vender.
3274440	3279760	Entonces, como si yo lo tengo así, a partir de aquí,
3279760	3283320	esto es una temporalidad de una hora.
3283320	3286760	Vamos a ver, van a ser las 12.
3286760	3289680	No, hoy por la noche.
3289680	3291680	8 horas, 10 horas y se acabó.
3291680	3296200	Si esto, miren, si esto no cae, por eso tenemos el monitor.
3296200	3300480	Si forma un valle rojo, más o menos según las 8 horas van a
3300520	3302520	ser las 12.
3302520	3304520	Pero ustedes que esto va a seguir lateralizando.
3304520	3308600	Si sigue lateralizando, no importa que estemos perdiendo
3308600	3310600	0.15%.
3310600	3312600	Cierrenlo, cancelenlo.
3312600	3314600	El tiempo pasó.
3314600	3316600	Tendría que haber caído.
3316600	3318600	Ya van a ver.
3318600	3320600	Como aquí.
3320600	3322600	Le voy a poner una línea aquí.
3322600	3324600	Como aquí.
3324600	3326600	Como aquí, por ejemplo.
3331480	3335480	Este movimiento, si ustedes le cuentan aquí, las horas.
3337480	3339480	Aquí se gira a la baja.
3339480	3344480	Porque me están haciendo llegar así como bien meticulosos.
3344480	3348480	Porque nos hemos bajado ya a futuros.
3348480	3350480	Y ahí es otra cosa.
3350480	3352480	Aquí.
3352480	3354480	Si uno que se gira a la baja.
3354480	3356480	El monitor, perdón, el ADX.
3356480	3359480	Por eso en bitcoin, hace un momento yo les explicaba,
3359480	3362480	todavía no tiene entrada porque el ADX sigue con pendiente
3362480	3364480	positivo, sigue con fuerza.
3364480	3366480	Entonces mientras no se gire, no se metan.
3366480	3368480	Por esto.
3368480	3373480	Entonces, si en esta posición abren un short y le dejan esto
3373480	3375480	por arriba de aquí.
3375480	3377480	No tendría que haberlo sacado.
3377480	3379480	Y comienzan a contar a partir de aquí.
3379480	3381480	2, 4, 6.
3381480	3383480	8.
3383480	3385480	Comienza a caer.
3385480	3388480	A veces a la octava comienza a caer.
3388480	3390480	A veces a la...
3390480	3392480	Entre 8 y 12.
3392480	3393480	Más o menos.
3393480	3395480	Pero denle seguimiento.
3395480	3397480	Y usen el stop por arriba de aquí.
3397480	3399480	Y de ahí, miren, comienza a caer.
3399480	3402480	Entonces, vámonos al tiempo presente.
3407480	3409480	Aquí.
3409480	3411480	Esto tendría que caer.
3411480	3415480	Vamos a suponer que no cae.
3415480	3418480	A partir de aquí le voy a contar 8 velas.
3418480	3419480	No importa el tiempo.
3419480	3421480	Puede ser semanal, diario, mensual.
3421480	3423480	4 horas, 1 hora.
3423480	3424480	Sí.
3424480	3426480	Le voy a contar.
3430480	3431480	Sí.
3431480	3432480	Ok.
3432480	3434480	Le voy a contar.
3434480	3436480	Sí, porque como estoy en gráfico de 1 hora,
3436480	3438480	cada velita es 1 hora, ¿no?
3438480	3440480	Son 8 horas, pero sí.
3440480	3442480	Vamos a dejarlo mejor así.
3442480	3446480	Le voy a contar 8 velitas.
3446480	3448480	Porque como la velita puede ser mensual,
3448480	3451480	semanal, de 1 hora, 4 horas.
3451480	3453480	Le voy a contar entre 8 y 10 velitas.
3453480	3455480	A partir de allá.
3455480	3456480	Aquí.
3456480	3457480	A partir de aquí.
3457480	3459480	Ya pasaron 4.
3459480	3461480	¿Sí o no?
3461480	3463480	Ya pasaron 4, miren.
3463480	3465480	¿Ve?
3465480	3467480	1, 2, 3.
3467480	3469480	Y la que está en desarrollo.
3469480	3471480	Voy con la cuarta velita.
3471480	3472480	Y no ha caído.
3472480	3474480	Bueno, está ahí, ¿no?
3474480	3476480	En las próximas 4 horas,
3476480	3479480	el precio tendría que estar cayendo.
3479480	3481480	Aunque sea 1%.
3481480	3483480	Aquí.
3483480	3485480	¿Sí?
3485480	3487480	Ahora, si pasan 10 horas
3487480	3491480	y siguen como lateralizando,
3491480	3493480	cierren eso.
3493480	3495480	Porque lo que va a hacer
3495480	3497480	es subir como aquí.
3497480	3499480	Quiero ver dónde confirmó.
3499480	3500480	Por aquí.
3500480	3502480	¿Pero qué es un lateral?
3502480	3504480	Tendríamos que irnos más atrás.
3504480	3507480	Bueno, esta es una divergencia al cisto.
3507480	3509480	Que debería tener un rebote
3509480	3511480	en cisto en la media o un lateral.
3511480	3513480	En este caso fue un rebote en cisto en la media.
3513480	3514480	A partir de aquí.
3514480	3515480	¿Ve?
3515480	3517480	Debería haber llegado hasta acá, ¿no?
3517480	3519480	Pero nadie se va a ganar más.
3519480	3521480	Porque la entrada estaba allá abajo.
3521480	3523480	¿Ve?
3523480	3525480	A partir de aquí tiene una taquera.
3525480	3527480	Si pasan con...
3527480	3529480	Repito, contamos a partir de que
3529480	3531480	confirmamos el patrón.
3531480	3533480	Porque, miren, de verdad,
3533480	3535480	no van a ver ustedes el patrón.
3537480	3539480	O sea, justo en el momento
3539480	3541480	que se está confirmando
3541480	3543480	porque capaz que están dormidos.
3543480	3545480	Entonces, si yo lo tengo aquí,
3545480	3547480	yo cuento.
3547480	3549480	Uno, dos, tres.
3549480	3551480	Confirmamos que ya están cerradas.
3551480	3553480	Esta no la voy a juzgar
3553480	3555480	porque está en desarrollo.
3555480	3557480	Porque le hacen falta 31 minutos
3557480	3559480	con 42 segundos.
3559480	3561480	Que no se sabe
3561480	3563480	cómo va a cerrar.
3563480	3565480	Capaz que cierre aquí arriba.
3565480	3567480	¡Pum!
3567480	3569480	O un dump.
3569480	3571480	Bien, ¿qué hacemos después?
3571480	3573480	Asumiendo que sale bien.
3573480	3575480	Porque como estamos en vivo, no sé si va a salir bien.
3575480	3577480	Si esto sigue cayendo
3577480	3579480	en las próximas cuatro horas,
3579480	3581480	que creo que para las dos de la tarde ya vamos a saber
3581480	3583480	si tocó stop
3583480	3585480	o en el target, no sé.
3585480	3587480	Vamos al desarrollo
3587480	3589480	y el stop
3589480	3591480	tendría que bajarse.
3591480	3593480	Para evitar una pérdida.
3593480	3595480	Y ya hacia abajo vamos a dejarlo correr.
3595480	3597480	En caso que nosotros veamos
3597480	3599480	que el precio se acerca a nuestro target,
3599480	3601480	esto lo alejamos
3601480	3603480	y el stop
3603480	3605480	o la toma de ganancias la ponemos
3605480	3607480	en este hueco.
3607480	3609480	O sea, allí ya vamos
3609480	3611480	asegurando porcentaje de ganancias.
3611480	3613480	Pero en el hueco,
3613480	3615480	aquí se ponen las tomas de ganancias.
3615480	3617480	Cuando el precio ya está por debajo.
3617480	3619480	Aquí, en los huecos estos.
3621480	3623480	O sea, lo que estoy diciendo en palabras simples
3623480	3625480	es que lo que hay que
3625480	3627480	alargar son las ganancias.
3627480	3629480	Las pérdidas, no.
3629480	3631480	¿Perdamos esto?
3631480	3633480	Si a mí me sale mal el análisis
3633480	3635480	y esto comienza a subir,
3635480	3637480	perdamos.
3637480	3639480	Y se acabó.
3639480	3641480	Ay, perdí, no.
3641480	3643480	Esto se hace desde el principio.
3643480	3645480	Es decir, en ese trade
3645480	3647480	yo estaría dispuesto a perder un 4%.
3647480	3649480	Creo que eso era, no.
3651480	3653480	20% a 5X.
3655480	3657480	Ahora, asumiendo que en un diario
3657480	3659480	operas a 5X
3659480	3661480	en un movimiento que lleva en la tendencia
3661480	3663480	a tu favor.
3663480	3665480	A partir de que el porcentaje
3665480	3667480	recorres tu stop
3667480	3669480	para ya no tener pérdida.
3669480	3671480	Es decir, para salir tablas.
3671480	3673480	Yo voy al 5.
3673480	3675480	Del 5 al 6%.
3675480	3677480	Digamos, si esto es a 5X
3677480	3679480	ya casi
3679480	3681480	tengo el 5%.
3681480	3683480	¿Si o no?
3683480	3685480	Porque este es 1% de stop.
3685480	3687480	5% ya palancado.
3687480	3689480	Claro.
3689480	3691480	Porque como bajas a 5X.
3691480	3693480	Entonces 1% 5.
3693480	3695480	¿Tan rápido lo mueves?
3695480	3697480	Sí, aquí estoy en futuros.
3697480	3699480	¿El gráfico de tamores?
3699480	3701480	Sí, sí, sí. No, no. Pero yo te estoy hablando
3701480	3703480	en un diario que es un año más largo.
3703480	3705480	No, en el gráfico diario
3705480	3707480	guardate que es spot. Es un 5% igual.
3707480	3709480	Pero no.
3709480	3711480	Bueno, sí, pero después de que
3711480	3713480	Bitcoin cae, 70%.
3713480	3715480	Y es cruzado.
3715480	3717480	Pero en un gráfico diario
3717480	3719480	el stop lo voy a respetar.
3719480	3721480	Y cuando ya voy
3721480	3723480	5% de spot
3723480	3725480	es bastante.
3725480	3727480	Porque sería un 20%
3727480	3729480	25%
3729480	3731480	apalancado.
3731480	3733480	Entonces llevas 25% a favor y me vas a decir
3733480	3735480	que no vas a proteger.
3735480	3737480	O vas a tomar un poco de ganancia.
3737480	3739480	Entonces en spot, si yo llevo 5%
3739480	3741480	a favor, yo lo que hago es proteger.
3741480	3743480	Y siempre agarrando
3743480	3745480	aunque sea un 0.4%
3745480	3747480	a favor. Para la comisión. Claro.
3747480	3749480	Porque cuenta.
3749480	3751480	Entonces si lo ponen
3751480	3753480	justo al precio,
3753480	3755480	igual van a perder porque el exchange
3755480	3757480	les va a cobrar la comisión.
3757480	3759480	Entonces cuando yo digo ponerle el precio
3759480	3761480	de entrada.
3761480	3763480	O sea, sí, pero hombre, que traten de ponerle
3763480	3765480	un par de saltavitos ahí porque
3765480	3767480	hay que pagar la comisión.
3767480	3769480	Entonces si ustedes se fijan que en este
3769480	3771480	momento ahí va.
3771480	3773480	Pero nosotros recuerden que no nos importa
3773480	3775480	el color.
3775480	3777480	Es que no está rojo. No. Cuidado.
3777480	3779480	El precio es el precio.
3779480	3781480	Nosotros no nos importa esto.
3781480	3783480	Que sea rojo.
3783480	3785480	Eso no. Nosotros firmes
3785480	3787480	con el stop. Este sí
3787480	3789480	lo vamos a acercar. El target.
3789480	3791480	A medida de ir siguiendo
3791480	3793480	si sale bien, cayendo, cayendo,
3793480	3795480	cuando se nos acerque,
3795480	3797480	aseguramos ganancias,
3797480	3799480	alejamos el target.
3799480	3801480	Y esa la vamos
3801480	3803480	a arrastrar hasta el final.
3803480	3805480	A tratar de sacarle
3805480	3807480	hasta la última gota.
3807480	3809480	¿Por qué? Porque pasa
3809480	3811480	que a veces te agarran tres stops seguidos.
3811480	3813480	Entonces si en un mismo
3813480	3815480	día usted pierde uno, dos,
3815480	3817480	tres stops, mire, ya no
3817480	3819480	sigue operando.
3819480	3821480	Relájese. Tal vez no es
3821480	3823480	el mercado el que esté mal.
3823480	3825480	Tal vez ese día usted tuvo problemas con su cosa.
3825480	3827480	O el perrito le mordió
3827480	3829480	el dedo. Y anda ahí
3829480	3831480	un poco nervioso. No es el
3831480	3833480	mercado. Es uno.
3833480	3835480	Entonces si está mal emocionalmente
3835480	3837480	o está pasando por una situación difícil,
3837480	3839480	mejor no operar el mercado y menos en futuros.
3839480	3841480	Y nunca mueve el stop.
3841480	3843480	Este no se mueve.
3843480	3845480	Este se define
3845480	3847480	y se respeta a muerte.
3847480	3849480	Porque cuando se le llega a ir
3849480	3851480	en contra y usted comienza a alejar
3851480	3853480	este stop, y
3853480	3855480	fue lo que hicieron la gente, es el 17.000
3855480	3857480	dólares en bitcoin.
3857480	3859480	Y no quiero pensar que le siguen metiendo plata
3859480	3861480	para alejar el stop.
3861480	3863480	Porque desde 16.000 se le fue a 73.000.
3863480	3865480	O se quedaron en la calle
3865480	3867480	o viven debajo de un puente o no sé.
3867480	3869480	Ese stop se respeta.
3869480	3871480	¿Sí?
3873480	3875480	Vamos a necesitar el micrófono para que las personas
3875480	3877480	que están
3877480	3879480	en línea
3879480	3881480	recuerden que estamos estudiando
3881480	3883480	y es un proceso. No estén abriendo posiciones
3883480	3885480	ustedes con dinero real.
3885480	3887480	Dejen que el mercado haga lo suyo.
3887480	3889480	En el caso del cálculo
3889480	3891480	de ese stop,
3891480	3893480	en base a que lo podemos calcular
3893480	3895480	por ejemplo en ese
3895480	3897480	gráfico.
