start	end	text
2617880	2624080	entonces vamos a hacer algo nos hemos quedado nosotros en este punto y yo dudo mucho que
2624080	2629240	me tarde dos horas de acuerdo dudo mucho que me tarde dos horas pero vamos a tratar de hacerlo
2630400	2637080	donde estoy me quedé aquí en la clase no pero en este entonces el gráfico diario es spot
2639560	2645280	10 días aproximadamente está prestando atención verdad vamos aquí seguimos 10 días por patrón
2645960	2652760	es decir que si en el gráfico diario en spot en el exchange nosotros por ejemplo
2652760	2661680	compramos a xrp por 52 centavos en mi caso y lo vendí por los 60 centavos aproximadamente
2662640	2669760	cuánto tiempo me tardé no lo recuerdo creo que fueron unos 17 días aproximadamente pero
2669760	2677480	en el gráfico diario nosotros vamos a tener 10 días por patrón no 10 días por tendencias
2677480	2684160	las tendencias incluso en un gráfico diario suelen durar meses por qué porque si son cinco ondas
2684160	2694160	cinco por 10 son 50 y son 50 velitas de un día entonces básicamente estaríamos hablando de un
2694160	2702200	mes un mes y medio aproximadamente que dura una tendencia alcista o bajista o lateral bien
2702200	2708600	tipo de almacenamiento hot wallet que quiere decir que esto es el exchange es decir yo me
2708600	2713320	vengo aquí a avinex y me vengo aquí a mis activos en este caso yo tengo 9 mil dólares para poder
2713320	2720000	hacer para poder enseñarles a ustedes porque yo pero es decir yo no lo voy a enseñar en paper
2720000	2725760	trading porque o sea para usted está bien usted no vaya a meter dinero usted está joven usted
2725760	2736240	hágalo en paper trading ahí en trading view cero de nada me entiende bien cero cero dólares aquí
2736240	2745240	cero usted no le va a meter nada bien nosotros tenemos la cuenta de fondos y qué pasó aquí bueno
2745240	2752560	la cosa es que tenemos la cuenta de fondos y la cuenta de futuros bien la cuenta de fondos es
2752560	2759160	aquella cuenta a la que nosotros le llamamos spot diario y tenemos la cuenta de futuros que
2759160	2770160	en el dibujito sería esta mire esta diaria es la cuenta de fondos es spot en cuatro horas y en
2770160	2777560	el gráfico de una horas es futuros es decir en el exchange vendría a ser la cuenta futuros el
2777560	2784200	dinero que está aquí no está aquí estas dos están separadas pero ambos están en un en un
2784200	2794160	exchange que es una wallet que tiene yo honestamente no creo que estén conectados directamente con el
2794160	2802360	dinero ahí no sé cómo funciona el exchange por dentro porque no tengo uno sin embargo estos
2802360	2809600	exchange sí que son un foco de atracción para los hackers y su dinero aquí solamente es una promesa
2809600	2817320	no es como cuando usted utiliza las billeteras frías esta que les estoy que ya le enseñé o esta
2817320	2821960	que es bastante sencilla que de hecho yo tengo esta tarjeta de presentación o esta otra que está
2821960	2828960	aquí que es otra billetera fría eso es seguro esto no es seguro simplemente usted va a poner el
2828960	2835720	dinero aquí que vaya a necesitar operar y eso lo estamos viendo aquí en la distribución por eso
2835720	2843160	ahí usted sólo lleva un 20% en el exchange en fondos para operar spot en gráfico diario
2843160	2853080	en futuro solamente llevamos el 10% mi futuro en el exchange vamos de 1 a 3 días y se cierran
2853080	2861520	las posiciones ya sea en pérdida o en ganancias de acuerdo bien esta también es una hot wallet y
2861520	2868840	los análisis son o en el tipo de análisis son por gráfico únicamente personalmente no me gusta
2868840	2876200	operar memes pero usted si quiere puede operarlos yo opino que no porque si usted está aquí va de
2876200	2884240	cero a básico no se meten memes ni en tokens únicamente opere bitcoin o opere oro en futuros
2884240	2892840	en vnex porque es me parece a mí de los únicos en los que usted puede depositar usdt o bitcoin
2892840	2902960	y puede operar índices o sea lsp el nasdaq el dao yons los estos chinos puede operar oro
2902960	2908880	plata petróleo o sea los commodities puede operar todo el mercado cripto y también puede operar
2908880	2914120	acciones eso se los voy a enseñar yo voy también eso es una de las razones del porque yo pero en
2914120	2920800	vnex porque allí tengo tengo el mercado de acciones para poder comprar acciones usando a
2920800	2928600	ver no comprar acciones y no entrar en glon en acciones en oro plata petróleo en ya está
2928600	2935700	tienen forex también pero yo allí no me meto esa es otra cosa bien entonces resumiendo aquí
2935700	2941160	porque este es el 50% del éxito que usted pueda tener como trader si usted no entendió nada de
2941160	2950560	esto de la distribución del capital del riesgo y de donde va a guardar usted su dinero básicamente
2950560	2956720	lo demás va a ser por gusto porque aquí no se trata de saber dónde comprar o dónde vender porque
2956720	2961880	aunque le vaya bien por un error que usted pueda cometer de distribución de capital usted puede
2961880	2970520	perder más porque tiene más capital en mayor riesgo y tiene poquito capital a a menor riesgo y
2970520	2977840	es al revés es tal cual como se lo estoy mostrando yo entre más largo plazo más billete le mete entre
2977840	2984400	menos plazo menos dinero le mete cuando llevamos a las billeteras hot wallet que son los exchange yo
2984400	2989240	se lo voy a dejar así un montón más está meta más está otros wallets las dos las utilizo yo
2989240	2997680	ahí tiene usted nada más el dinero que va a ocupar no tiene usted dinero ahí holdiando nada
2997680	3007760	de acuerdo nada en ningún exchange usted le hace hold bien 20% 10% en total esto suma 4 3 2 1
3007760	3016520	acuérdese 4 3 2 1 mensual semanal diario y futuros 4 horas una hora y futuros es una sola
3016520	3021800	billetera no esta es una sola billetera esta es una billetera esta es una billetera y esta
3021800	3029760	es una billetera tiene que tener en total 4 el exchange le da 2 spot futuros spot futuros
3029760	3035880	si lo viene ver el exchange básicamente es esto cuenta de fondos que me verá la fotito y y cuenta
3035880	3046840	de futuros que equivalen a estas dos de guardo esta y esta la semanal cuál va a ocupar a ocupar
3046840	3053280	no sé una tres horas aquí y otra tres horas aquí o una tres horas aquí y una ledger aquí si usted
3053280	3061080	le gusta la ledger a mí no pero separadas no separadas aquí solamente bitcoin aquí puede tener
3061080	3069240	esas criptos a largo plazo que va a vender cuando en el semanal de ventas aquí no se usa stop aquí
3069240	3078120	no llevamos stop aquí tampoco llevamos stop aquí sí aquí sí listo perfecto en este momento yo
3078120	3090600	ahora sí quiero que me diga si tiene dudas no sé si si tiene dudas vamos a a detenernos le voy
3090600	3099600	a dar llevamos 50 minutos les voy a dar 9 minutos para dudas y de allí vamos al mercado ya
3101400	3106600	o sea el gráfico pues ya a ver patrón de entrada patrón de salida nos entramos aquí salimos aquí
3106600	3116120	todo eso ese s pdf resume básicamente el éxito que usted pueda tener como trader o no punto preguntas
3116120	3121000	no pero se volvió loco el chat
3125840	3130560	bien x tiene paper trading si se llama bst
3133400	3136840	se llama aquí hay una cuenta que se llama
3140240	3141240	ya te digo
3141240	3152440	te lo busco que no sé dónde está como yo nunca he operado eso en dibujitos pero se llama usb no
3152440	3163000	se llama bst o sea uve vst es como una moneda virtual de vnex que le permite a usted hacer paper
3163000	3171360	trading y no no dinero de verdad pero no existe sólo es para para para practicar me voy a ir
3171360	3179320	aquí al mercado y voy a buscar no sé a bitcoin por ejemplo lo voy a intentar tradear y te voy
3179320	3187800	a enseñar dónde está es esto de no volver a no volver a mostrar
3191800	3199520	si aquí mira aquí donde dice demo trading aquí está en contrato esto está todo eso no aquí me
3199520	3209080	parece que es aquí en demo trading le das clic y ya estás en demo entonces aquí ves que dice bst en
3209080	3219560	este caso yo no tengo nada de bst entonces voy a que cosa aplicar o algo que es que yo no hago
3219560	3229720	eso entonces aplicar ok si ya me los aplico aquí ve entonces ese sería el equivalente al paper
3229720	3235840	trading imagínate sólo es un ejemplo no yo joder imagínate que tú decides entrar en short ahí sólo
3235840	3241680	le das short pero aquí abajo dice démono ingresa el monto dice no sé me vale madre short y ya
3241680	3251360	confirmar y no fuimos en short es decir para responder la pregunta si vnex tiene paper trading
3251360	3258800	sí es este que se llama demo tal cual le das ahí en recargar y ves que aquí te aparece un saldo
3258800	3266240	que básicamente no existe o sea no es dinero real pues aquí habría una posición loca sólo
3266240	3272720	por para mostrarte eso bien siguiente pregunta sólo tengo nueve minutos para responder preguntas
3273600	3283000	cuántos es change es conveniente utilizar 2 1 para spot y 1 para futuros en mi caso y lastimosamente
3283000	3292080	yo tenía bynance y a vnex ustedes saben bien la historia el problema es que bynance tuvo desde
3292080	3300800	enero del 2023 ya estaba viendo cosas que no estaban bien en bynance entonces yo decidí al
3300800	3307080	final la cuenta la tengo es decir sigo verificado y todo pero tengo como unos 200 dólares allí no
3307080	3319560	más ya y me pasé todo a vnex porque no consigo un exchange otro para manejar spot porque vnex lo
3319560	3325840	ocupo para futuros y para spot necesito otro exchange pero no tengo ninguno así que por
3325840	3332360	el momento solamente estoy en vnex de acuerdo desde el dos septiembre del 2020 y hasta esta
3332360	3341840	fecha a mí no me han quedado mal y a la comunidad privada conmigo tampoco nunca nunca nos nos queda
3341840	3349640	nunca nunca nos han quedado mal de acuerdo y bynance tampoco la verdad es que bynance conmigo
3349640	3359880	siempre como usuario porque yo no me conocen nunca tuve quejas de ellos nunca nunca tuve quejas de
3359880	3368160	ellos que más pero siempre hay que tener dos exchange opiniones de utilizar otros exchange no
3368160	3374560	tengo ninguna simplemente usted utilice el que usted le genere confianza preguntas sobre lo que
3374560	3380200	le estoy enseñando sobre otra cosa no voy a responder preguntas si no aprendió esto de lo
3380200	3383600	por hecho que va a perder y que todo lo demás que le voy a enseñar no le va a servir porque
3384160	3392400	yo soy claro con esto porque eso que está en pantalla es el 50% del éxito si no entendió
3392400	3398160	nada de todo eso de lo por hecho que va a ir a perder en mayor probabilidad tal vez no y primero
3398160	3400800	dios que no sea así pero si no entendió nada tenga cuidado
3400800	3415160	cómo se transfiere del exchange a la billetera fría pues mira eso es muy muy simple
3417880	3428640	la billetera fría tiene bueno me voy a pasar yo al dinero de verano para poder retirar pues
3428640	3433960	yo tengo aquí esta cantidad no pues yo le doy clic en retirar y lo que voy a hacer es
3439840	3447720	a la cuenta de fondo si no me equivoco tengo allí el dinero creo que lo pasé para no aquí está
3447720	3452640	entonces yo le voy a dar aquí aquí dice depositar capital o comprar cripto yo
3452640	3460440	lo que quiero es retirar entonces pero me manda el que pasa que no me va a dejar retirar
3460440	3466880	porque yo lo configure así el punto es que para retirar sólo retiras y cuando te pida la wallet
3466880	3475000	le das la wallet esta la pública para el caso de bitcoin le das a ver está lo muestro en el
3475000	3483920	exchange te va a decir ok a qué billetera quiere transferir en este caso como es bitcoin
3483920	3491320	o sólo bitcoin le das la pública o sea este está que está aquí esa es la que le pones y
3491320	3503320	donde dice qué red vas a utilizar la de bitcoin o sea la blockchain pues y ya está y ya mandas
3503320	3516320	el dinero por acá o sea mi punto es eso es básico pero es está por debajo de básico eso
3516320	3522720	está por debajo de cero de acuerdo pero si están así puedo bajarle el nivel porque ya aquí voy
3522720	3536120	subiendo nivel ya que otra pregunta si puedo enviar la el pdf de si no claro yo no tengo
3536120	3541920	problemas no sé si el compañero el organizador porque recuerden que esto no lo estoy haciendo
3541920	3547480	yo solo pero ese es mío si yo lo puedo compartir con ustedes para que se lo aprendan de memoria
3547640	3554200	sin problema sólo que no durante la clase porque estoy yo aquí con ustedes al finalizar yo les
3554200	3560280	envío ese documento si ustedes gustan preguntas sobre el documento entendieron bien cómo dividir
3560280	3566920	la capital y el capital y por qué es importante eso que les he enseñado que tiene tiempo que
3566920	3576080	tiene de ya desde ya la entrada si vas a usar esto por no qué tipo de proyectos podés aplicar ahí
3577760	3580640	o sea todo pues lo que les expliqué estamos claros
3584440	3587360	ok vamos seguimos entonces
3598160	3599560	le voy a
3599560	3607000	le voy a pasar el documento entonces porque veo que ya se pusieron nerviosos por eso
3607000	3609280	les voy a mandar ese documento
3618760	3619800	a ustedes
3629560	3636920	vaya vamos a seguir avanzando por cuestiones de tiempo ya el compañero les va a enviar a
3636920	3642440	ustedes este documento porque en serio en serio no no vamos a avanzar si si
3644760	3654560	lean yo trate de ser bien específico en en hacer algo difícil en ponerlo simple
3655040	3662960	repito cada uno de estos cuadritos es una billetera fría aquí usted meta la debajo
3662960	3667800	del colchón y si baja más compra más y este es el cerdito usted ahí va metiendo solamente
3667800	3674360	bitcoin y se acabó aquí largo plazo aquí si compramos y vendemos sólo que es a largo plazo
3674360	3681000	en semanal tipo de almacenamiento en frío compramos por proyecto y gráfico es decir que
3681000	3686200	usted puede decirme jaime yo quiero comprar neo y yo lo voy a ir a analizar con el gráfico yo
3686200	3692960	conozco neo el proyecto y en el gráfico me da entrada compro de acuerdo ahora en el semanal
3693960	3700720	si usted me da algo que se llama no sé jesús por ejemplo se llama dicen que han sacado una
3700720	3707040	que se llama no no sé nombres raritos el proyecto yo no lo conozco pero si lo puedo
3707080	3715560	analizar por gráfico de acuerdo en el exchange en spot vamos a 10 días por patrón el tipo
3715560	3722740	de almacenamiento que ellos tienen es hot wallet es decir que solamente cuando usted saque su
3722740	3728640	bitcoin de ahí van a ser bitcoin de verdad de lo contrario no solamente es una promesa que
3728640	3736000	el exchange le está dando a usted que cuando haga el retiro a su billetera fría ellos el
3736000	3742000	exchange le van a devolver su dinero aquí corre el riesgo de que el exchange quiebre y por lo
3742000	3749800	tanto usted se va a quedar como lo que le pasó a ftx o a mt gox que dijeron que tan pronto como
3749800	3756560	en agosto le iban a devolver el dinero la gente nunca pasó bueno o tal vez y no sé tipo de análisis
3756560	3764600	solamente gráfico ya en spot diario a nosotros no nos importa si ganamos en chepe paco pedro
3764600	3771880	lucas juan o lo que sea sino que lo que queremos es sacar billete del mercado no nos interesa
3771880	3779800	acumular pepes ni pacos ni jesuces lo que queremos es comprar que esa cosa suba y sacamos dólares
3779800	3787640	del pelón ese y ya está se entiende bien y en futuros pues básicamente es igual allí es peor
3787720	3795120	ahí hasta nos apalancamos para sacar billete del mercado ahora como le repito de izquierda a
3795120	3801560	derecha entre más a la derecha esté utilice menos capital porque tienen más probabilidades de
3801560	3808120	perderlo todo perfecto finalizamos con ese tema continuamos vamos a ver viene con lo que vamos
3808120	3817480	a continuar ahí abajo porque ya llevo casi una hora tengo que avanzar llevamos estas 10 aquí
3817480	3825680	dice vamos a establecer un plan de trading para que sí perdón voy con el número 2 y joder voy
3825680	3830680	muy tarde educación y comprensión del mercado lo bueno es que estos son temas pequeñitos la
3830680	3838200	educación y comprensión del mercado para eso tengo esto fácil es usted ya se lo puede debería
3838200	3846280	de obviarlo yo porque se lo mande a usted el mercado consiste en tendencia soporte y resistencias se
3846280	3856520	acabó ese es el mercado un soporte una resistencia y una tendencia ese es el mercado eso es la
3856520	3862840	comprensión del mercado para que esta velita sea verde no podría estar pintada de ese color a no
3862840	3868080	ser que tenga una flecha bien definida que vamos dentro de una tendencia el cista y está dentro
3868080	3874320	de una tendencia bajista nosotros no tenemos colores en el gráfico pasamos el gráfico entonces
3874600	3882120	lo primero que vamos a hacer es quitarle los colores un trader profesional que es a lo que
3882120	3887480	nosotros aspiramos yo lo yo siempre lo hago con colores porque en mi caso ya no me afectan los
3887480	3893960	colores pero si a usted le afecta idealmente usted tiene que quitarle los colores y utilizar
3894320	3906360	colores digamos neutrales yo voy a usar estos como blancos así o sea yo quiero que todo se vea
3906360	3911640	igual y que no sean tan fuertes porque no quiero que me jodan las ya te digo más o menos así
3911640	3924800	así sabe porque en este caso lo voy a usar un poquito un poco más fuerte porque es un
3924800	3929040	streaming y capaz que a usted se le va a ir lagueando un poquitito y lo va a ver feo usted
3929040	3933920	puede usar el color que usted quiera de acuerdo pero quítele los colores porque usted está joven
3933920	3940800	usted está aprendiendo quítele los colores el rojo y el verde el rojo es alert y el verde es
3940800	3948000	que está bien no esto es psicología usted quítele los colores y sea objetivo con el
3948000	3954120	gráfico de acuerdo eso es lo primero por lo tanto nosotros hemos determinado ya que esto
3954120	3961520	que aparece en los libros no sirve el precio tiene máximo cierre apertura y mínimo pero las
3961520	3966840	correcciones que yo le hago son que el precio no tiene color ya lo quitamos no es verde ni rojo
3966840	3973600	simplemente es el precio la velita no tiene tiempo ni volumen en el ejemplo de arriba es decir
3973600	3980240	tampoco nos sirve esto que encontramos en los libros por lo tanto en el gráfico nosotros aquí
3980240	3987480	abajo tenemos que quitar colores también porque porque usted sabe que el volumen no tiene color
3987480	3995080	punto así y esto es algo que a mí me no es que me o sea no me gusta que los exchange le pongan
3995080	4000880	colores al volumen el volumen no tiene color el volumen no hay comprador ni vendedor para que haya
4000880	4009640	una compra alguien tiene que vender eso es todo así de simple entonces nosotros al inicio al principio
4009640	4014960	cuando estamos estudiando esto lo manejamos así tal cual como está en pantalla bien qué más
4014960	4022880	necesitamos precio tiempo y volumen hemos entendido ya el mercado si el volumen no tiene color el
4022880	4029240	precio tampoco ahora vamos a trabajar tendencias ya sabe verdad este documento ya se lo compartí a
4029240	4035200	usted vamos a ver qué pasa con las tendencias este documento yo se lo compartí a usted también que
4035200	4041000	es el volumen desde aquí ya te lo voy a mostrar ya lo vamos a ver pero en el gráfico este documento
4041000	4045800	usted también lo tiene en donde ya está resumido de y que tendría que haberse lo aprendido de
4045800	4051720	memoria pero tiene doble techo doble suelo triple o sea usted mira esto y de lejos usted ya sabe la
4051720	4058560	probabilidad más alta porque aquí se la deje ya entonces en el caso de movimientos como éste que
4058560	4063120	sólo son rebotes salsistas a la media para seguir cayendo usted ya sabe que es una ruptura bajista
4064200	4069600	si o no este este movimiento que usted ve aquí que se conoce en el análisis técnico tradicional
4069600	4076800	como cuña descendente este normalmente pasa por de por arriba de la media móvil de 55 periodos y
4076800	4082680	este es un rompe y apoya este que está aquí y son dos de los más básicos que yo le he podido
4082680	4088520	enseñar lo que casi usted no va a ver en el mercado son los últimos dos la púa bajista y
4088520	4094840	la púa alcista a no ser que sean memes porque esos son pump and dump de acuerdo entonces vamos
4094840	4101560	a estudiar tendencias de acuerdo fíjese bien qué bonito esto espero que haya quedado claro porque
4101560	4109840	este es el veollo del asunto esto bien mire vamos a las tendencias cómo determinamos tendencias hay
4109840	4116520	un libro que se llama la teoría déjeme usar otro otro gráfico que no tenga eso a mire nosotros
4116520	4125280	vamos a determinar tendencias con una media móvil de 55 periodos y yo le voy a ir explicando poquito
4125280	4130720	a poco porque nos vamos a ir a indicadores ya tiene usted su cuenta en trading muy verdad ya se la
4130720	4139000	creo si no le doy un minuto para que la cree porque vamos a ir juntos vamos a ir juntos bueno
4139000	4145560	voy a continuar voy a continuar en indicadores vamos a buscar yo ya tengo mis favoritos pues
4145560	4151800	pero vamos a buscar las medias móviles si usted bueno aquí voy a hacer un paréntesis porque le
4151800	4157900	voy a dar un truquito porque hay un indicador que usted no lo va a poder obtener gratis en
4158460	4163500	entonces yo aquí sí voy a hacer este paréntesis por eso lo tenía que donde lo tenía aquí creo
4163500	4172020	que lo tenía mire en trading view tienen estos planes no profesional y profesional obviamente
4172020	4178740	usted vaya a ser donde dicen no profesional porque es más barato en profesional los precios son
4178740	4185060	absurdos no en no profesional con este que se compre usted es suficiente para poder utilizar
4185060	4192060	mi estrategia a tope o sea todo lo que usted necesita exactamente igual como la tengo yo ahora
4192060	4198460	si usted me dice que pagar 12.95 mensuales es mucho y se quiere dedicar a hacer trading
4201380	4210780	mire hay un truquito que usted el primer mes y paga estos 12.95 y cancele la suscripción después
4210780	4218640	que usted cancela ellos le van a mandar ofertas le van a mandar ofertas en donde dice por favor
4218640	4224780	regrese con ya sabe el marketing de siempre va regrese con nosotros y por nueve por 10 dólares
4224780	4231740	mensuales puede seguir utilizando essential para que continúe su carrera como trader perfecto
4231740	4237660	cuando le llegue un correo como ese usted acepta el de 10 dólares mensuales si se quiere dedicar
4237860	4244380	a esto si le parece mucho dinero entonces utilice únicamente la cuenta gratuita solo
4244380	4249860	que va a haber un indicador que creo que no lo va a tener uno de los de mi estrategia
4251660	4257500	eso ya lo decidió usted por supuesto yo creo que si paga netflix que vale como 10 dólares
4258700	4265500	como vale como 10 dólares no cuánto vale netflix como 12 dólares y está bien porque usted ve una
4265500	4271780	película se divierte está bien está bien está bien pero para trabajar también hay que invertir para
4271780	4281320	ganar hay que invertir el único negocio que es 100% ganancias es solamente uno y es el negocio
4281320	4288980	tributario de acuerdo ese no tiene riesgos de allí todos los demás tienen riesgo no voy a
4288980	4297460	profundizar en ese tema yo solo le doy el tips a usted de que si 12.95 le parece muy caro solo
4297460	4303100	pague lo una vez ellos le van a mandar a usted un ofertón que por 10 dólares que por favor regrese
4303100	4309300	entonces cuando le manden eso usted lo acepta y se queda pagando 10 dólares mensuales yo considero
4309300	4317140	que 10 dólares mensuales no es mucho para lo que usted pretende ser en la vida bien entonces
4317140	4326500	vámonos ahora sí aquí yo voy a utilizar la emma así la busco tal cual como emma y esta es
4326500	4334380	esta que está aquí no yo voy a darle dos clic porque necesito dos 1 2 de acuerdo pueden utilizar
4334380	4341580	el que dice for emma que le va a permitir tener las dos medias móviles que vamos a ocupar y
4341580	4346660	quitar las otras dos pero en mi caso yo voy a utilizar las dos aquí lo que voy a hacer es
4346660	4355940	explicar la primera en la entrada de datos la longitud va a ser de 55 periodos y le voy a dar
4355940	4362740	aceptar entonces hay una de 9 que en la que está aquí arriba le quito el 9 y le pongo un 10 y le
4362740	4369220	pongo aceptar si usted se fija la de 55 es azul yo siempre le he dicho a usted que nosotros vamos
4369220	4377820	a utilizar la marrón la voy a poner un gruesa de acuerdo para que usted la pueda ver bien y la azul
4377820	4388060	se la voy a poner aquí también en la entrada de datos ya estamos en 10 en el estilo estamos en
4388060	4394780	azul y en la visibilidad estamos bien aquí la voy a poner un poquitito más gruesa pero no tan
4394780	4400500	grande como la otra porque la otra es más importante listo vamos a estudiar tendencias
4400500	4408580	observe bien esto nosotros en las tendencias solamente yo creo que voy a utilizar porque
4408580	4414220	este es el básico no me puedo extender mucho llevo dos una hora con 13 minutos mire las
4414220	4424180	tendencias nosotros las vamos a definir siempre en un gráfico diario semanal o mensual de acuerdo
4424180	4431020	a la teoría de charlie dao yo tengo aquí un librito que no quiero hacerle publicidad al autor
4431020	4440060	ni nada por el estilo pero es este que está aquí no porque al final usted puede ir a comprarlo en
4440060	4446220	amazon sin necesidad que yo le haga publicidad es un librito que se que resume bastante bien
4446220	4452560	toda la teoría de charlie dao y charlie dao lo que hizo fue agarrar el diwajkov para sacar su
4452560	4458280	teoría entonces esto resume bastante bien mi estrategia que por cierto este libro lo escribieron
4458280	4468040	después de mi estrategia pero pero es lo que hay entonces me paso para acá la tendencia el cista
4468040	4473680	va a seguir siendo el cista siempre que el precio que en este color es de color blanco se mantenga
4473680	4481440	por arriba de la media móvil de 55 periodos y punto hay nos hay mes que salió una velita roja yo
4481760	4488600	donde está la velita roja no no no veo ninguna no porque son blancas todas ese es el punto
4488600	4497480	entonces nosotros no vamos a andar queriendo adivinar cuando una tendencia cambia la tendencia
4497480	4502400	cambia cuando tiene el patrón de cambio de tendencia como se llama el libro dice se llama
4502400	4509440	es que es que es que la teoría de charlie dao es es una teoría decir nadie la puede cambiar el
4509440	4516680	autor puede ser pepito pablito juanito y está y compro luz en amazon usted el más bonito el
4516680	4525160	más barato lo puede comprar en kindle o lo puede comprar en en físico etcétera no sé si ya no
4525160	4534760	juego el nombre se llama charlie charlie dao así ve ahí se lo mande bien entonces vamos a continuar
4534760	4540840	con tendencias la tendencia de simple vamos a estar en tendencia el cista siempre que el precio
4540840	4547880	se mantenga por arriba de la media móvil de 55 periodos que es esa color café que va allí y punto
4549040	4550000	punto
4552120	4562000	nada más no necesitamos nada más ahora para qué sirve la media móvil de 10 periodos la azul esto
4562000	4568920	sirve para que cuando nosotros veamos que el precio se va por toda la media azul es porque
4568920	4574720	seguramente la de x tiene pendiente positiva con excepción de aquí que esto fue un lateral el precio
4574720	4580480	se va otra vez por toda la media móvil azul con excepción de aquí que el precio al cierre de
4580480	4586120	la vela de hoy este es el gráfico diario puede ser que cierre por la parte baja y el precio caiga en
4586120	4592480	una zona de compresión la zona de compresión se les explico un poquitito más adelante lo que
4592480	4600640	me interesa que quede claro es cómo identificar una tendencia de forma simple una media móvil de
4600640	4610120	55 periodos no no no la media móvil esta media móvil es de 10 miren se lo pongo 10 periodos la
4610160	4618440	azul 10 periodos la marrón 55 periodos al cierre 55 periodos bien
4619960	4625480	fácil si el precio del activo está por arriba de la media móvil de 55 periodos es una tendencia
4625480	4634560	alcista si el precio lo que está haciendo es digamos que esta es la media móvil de 55 periodos
4634840	4640840	si el precio lo que está haciendo es esto esto no es una bueno si es una tendencia conocida
4640840	4646080	como lateral es una tendencia lateral de acumulación o distribución dependiendo de
4646080	4651200	donde venga la flecha si la flecha de tendencia viene aquí esta sería una zona de acumulación
4651200	4658960	y si la flecha viene en el sentido contrario esta sería una zona de distribución entonces
4658960	4666960	esto básico no es yo me quiero mantener dentro del marco básico cómo identificar tendencias media
4666960	4672920	móvil de 55 el precio está por la parte alta esta es una tendencia alcista y punto si el precio va
4672920	4680840	por toda la media móvil de 10 periodos el precio tiene fuerza alcista se acabó me acuerdo perfecto
4680840	4681800	vamos a continuar
4684200	4694920	lo tengo aquí esto ya lo vimos ahora vamos aquí comprensión del mercado en este punto quiero
4694920	4705280	explicar soportes y resistencias eso es sumamente básico como en este momento nosotros no tenemos
4705280	4713880	todavía el point of control y ese es necesario porque nos facilita el trabajo entonces yo tengo
4713880	4719880	que ponerlo de acuerdo entonces vamos a poner los siguientes indicadores en este caso me voy a ir
4719880	4726880	a técnicos y me voy a ir a perfiles y voy a utilizar el último que está aquí abajo el perfil
4726880	4733480	de volumen de rango visible le doy un clic y usted va a ver que aparece aquí ahora cómo configuramos
4733480	4745320	esto inicialmente los datos de configuración me gustaría mostrarlos acá pero es que ese contenido
4745320	4753160	no es o sea si es para ustedes pues pero para la siguiente sesión en el presencial que voy a tener
4753160	4760760	en colombia y en méxico pero se les voy a dar un adelanto un adelanto a ustedes para que sepan de
4760760	4761760	lo que estoy hablando
4766440	4774400	aquí sólo se lo voy a mostrar porque ya esto ya es intermedio avanzado ya van a ver
4790760	4798400	y a ver de dónde lo tengo
4806280	4811560	es que es un contenido que todavía no he terminado está largo
4821600	4835920	vamos a esto no es básico esto esto ya a nivel a nivel intermedio avanzado pero yo lo que quiero
4835920	4842960	que ustedes entiendan de forma fácil es que el precio nunca nunca el de bitcoin va a subir a pura
4842960	4848960	vela verdes o a pura vela roja para caer siempre encontramos soportes y resistencias dentro de los
4848960	4854200	cinco movimientos salsistas que tenemos en el dios no entonces estos son los patrones más comunes
4854200	4859400	que ustedes van a encontrar perfecto ahora el otro que les iba a mostrar que quiero mostrarles
4859400	4865520	porque es necesario es este usted no tiene porque se lo estoy trabajando todavía para el para el
4865520	4872560	taller de de intermedio avanzado que voy a ir a dar a colombia y a méxico con las tendencias yo
4872560	4879800	le estoy enseñando esta a usted porque estamos de cero a básico pero estas y esta bueno esta
4879800	4885680	simplemente es la contraria esta pero esta es un poco más complicada entonces en este ejemplo que
4885680	4893520	yo le estaba estoy preparando es mi proyección que hice noviembre 30 del 2023 en donde comentaba
4893520	4900080	que quiso hacer una zona lateral para ir a buscar la onda 3 y se se fijan el precio llega a los
4900080	4906880	72 mil dólares casi topando la onda 3 y comienza a retroceder de hecho ya perdimos los cuantos 68
4906880	4913800	mil dólares de 72 mil ya caímos a 68 mil y mi proyección sigue siendo bajista que la dejé ayer
4913800	4920840	y que usted hoy puede verlo en el resultado de las operaciones que voy a ejecutar de los análisis
4920840	4927360	que voy ejecutando el nivel 10 cierto que va teniendo mi estrategia de acuerdo entonces a
4927400	4932640	nivel básico nos quedamos hasta acá una tendencia alcista simplemente es mientras el precio se
4932640	4940080	mantenga por la parte alta de la media móvil de 55 es tendencia alcista ahora busquemos una bajista
4940080	4945120	para esto yo me voy a ir a otro lado porque necesito un gráfico que tenga una tendencia
4945120	4951400	bajista déjame ver el oro tiene una clara tendencia alcista clarísima gráfico diario clarísima
4951400	4956120	tendencia alcista estos sólo son retrocesos para seguir subiendo habría que esperar de hecho yo lo
4956120	4961880	dejé ayer en short si ustedes se acuerdan busquemos otra me voy a ir aquí voy a hacer un cambio
4961880	4970040	vamos a ver esa es una tendencia alcista alcista alcista cuidado aquí pero necesito una tendencia
4970040	4977080	bajista alguien me da una un gráfico con tendencia bajista clara algún meme algo lo que sea aquí está
4978320	4980120	quiero ver podría utilizar esta
4982080	4985040	sí gráfico diario
4986120	4992120	no pero que esto es horrible tengo que buscar una de cripto mejor porque
